MEDIA_NAME,TIME(2020/06/25 11:57:48.782),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI
13pt1sp,42.125,0.65452,-1.12051,42.0625,0.0625,1,
13pt1sp,42.3125,0.38526,0.59519,42.25,0.0625,1,
13pt1sp,42.6875,0.38414,0.66364,42.4375,0.25,1,
13pt1sp,43.0625,0.4172,0.63162,42.8125,0.25,1,
13pt1sp,43.625,0.44631,0.62085,43.25,0.375,1,
13pt1sp,44.125,0.47742,0.66413,43.625,0.5,1,
13pt1sp,44.875,0.52839,0.54022,44.8125,0.0625,1,
13pt1sp,45.3125,0.42562,0.5331,45.0625,0.25,1,
13pt1sp,45.4375,0.47774,0.31319,45.375,0.0625,1,gap3
13pt1sp,45.75,0.42507,0.51253,45.5,0.25,1,
13pt1sp,46.125,0.65849,-1.00302,46.0625,0.0625,1,
13pt1sp,47.0625,0.45761,0.61336,46.75,0.3125,1,
13pt1sp,47.3125,0.46362,0.55389,47.0625,0.25,1,
13pt1sp,47.8125,0.46074,0.58916,47.6875,0.125,1,
13pt1sp,48.375,0.42605,0.50069,48.125,0.25,1,
13pt1sp,48.625,0.43548,0.40057,48.4375,0.1875,1,row8
13pt1sp,49.0625,0.60971,0.28569,49,0.0625,1,row2
13pt1sp,49.25,1.14128,-1.45965,49.1875,0.0625,1,
13pt1sp,50.5,0.68527,-0.72171,50.4375,0.0625,1,
13pt1sp,50.6875,0.76363,-0.58273,50.5625,0.125,1,
13pt1sp,51.375,0.49899,0.42349,51,0.375,1,row9
13pt1sp,51.6875,0.50545,0.41752,51.375,0.3125,1,row9
16pt1.2sp,1.3125,0.47263,0.49062,1.0625,0.25,1,gapQuestion
16pt1.2sp,1.6875,0.5611,0.06846,1.5,0.1875,1,
16pt1.2sp,1.875,0.526,-0.03267,1.75,0.125,1,
16pt1.2sp,2,0.54222,-0.07349,1.875,0.125,1,
16pt1.2sp,2.25,0.48674,0.59226,2.0625,0.1875,1,
16pt1.2sp,2.75,0.50023,0.61832,2.4375,0.3125,1,
16pt1.2sp,3.3125,0.50275,0.56636,2.875,0.4375,1,
16pt1.2sp,3.875,0.52044,0.46272,3.5625,0.3125,1,gapQuestion
16pt1.2sp,4,0.53239,0.35884,3.9375,0.0625,1,gap6
16pt1.2sp,4.1875,0.46582,0.55294,4.0625,0.125,1,
16pt1.2sp,4.375,0.42153,0.59949,4.1875,0.1875,1,
16pt1.2sp,4.625,0.43828,0.59608,4.375,0.25,1,
16pt1.2sp,4.875,0.41134,0.74136,4.75,0.125,1,
16pt1.2sp,5.5,0.44025,0.70343,5.1875,0.3125,1,
16pt1.2sp,5.875,0.49467,0.74387,5.5625,0.3125,1,
16pt1.2sp,6.5,0.55596,0.75789,5.9375,0.5625,1,
16pt1.2sp,6.9375,0.51362,0.6655,6.5,0.4375,1,
16pt1.2sp,7.4375,0.4291,0.48671,7.375,0.0625,1,gapQuestion
16pt1.2sp,7.875,0.48043,-0.00655,7.6875,0.1875,1,
16pt1.2sp,8.125,0.59964,0.36055,8,0.125,1,gap6
16pt1.2sp,8.4375,0.44716,0.66474,8.375,0.0625,1,
16pt1.2sp,8.875,0.43938,0.64563,8.6875,0.1875,1,
16pt1.2sp,9.1875,0.40778,0.68694,8.9375,0.25,1,
16pt1.2sp,9.4375,0.3857,0.58636,9.1875,0.25,1,
16pt1.2sp,9.9375,0.48319,0.68866,9.5625,0.375,1,
16pt1.2sp,10.125,0.50599,0.65231,9.9375,0.1875,1,
16pt1.2sp,10.8125,0.4424,0.47619,10.4375,0.375,1,gapQuestion
16pt1.2sp,11.1875,0.44374,0.44808,10.875,0.3125,1,row10
16pt1.2sp,11.6875,0.452,0.41629,11.1875,0.5,1,row9
16pt1.2sp,12.1875,0.53296,-0.06803,12.1875,0,1,
16pt1.2sp,12.5,0.4775,0.48069,12.25,0.25,1,gapQuestion
16pt1.2sp,12.875,0.48007,0.43397,12.5,0.375,1,gap9
16pt1.2sp,13.375,0.50031,0.41968,13.1875,0.1875,1,row9
16pt1.2sp,13.8125,0.55247,0.39587,13.625,0.1875,1,row8
16pt1.2sp,15.0625,0.55616,0.42605,14.8125,0.25,1,row9
16pt1.2sp,15.375,0.58712,0.26055,15.25,0.125,1,gap2-row3
16pt1.2sp,15.6875,0.5543,0.48994,15.4375,0.25,1,gapQuestion
16pt1.2sp,15.8125,0.55553,0.44944,15.75,0.0625,1,row10
16pt1.2sp,16.125,0.63443,0.24813,15.875,0.25,1,gap2
16pt1.2sp,17.3125,0.59613,0.17527,17.125,0.1875,1,
16pt1.2sp,17.6875,0.61212,0.21936,17.4375,0.25,1,row1-gap1
16pt1.2sp,18.25,0.58387,0.42653,18,0.25,1,row9
13pt2sp,0.5,0.57831,0.59359,0.375,0.125,1,gapQuestion
13pt2sp,1.0625,0.37734,0.84731,0.625,0.4375,1,
13pt2sp,1.9375,0.40016,0.82236,1.375,0.5625,1,
13pt2sp,2.4375,0.41375,0.83588,2,0.4375,1,
13pt2sp,3.5625,0.45177,0.78969,2.6875,0.875,1,
13pt2sp,3.6875,0.57969,0.3446,3.625,0.0625,1,row4
13pt2sp,3.75,0.53044,0.52566,3.6875,0.0625,1,gap8
13pt2sp,4,0.54812,0.75655,3.8125,0.1875,1,
13pt2sp,4.6875,0.40889,0.61781,4.4375,0.25,1,gapQuestion
13pt2sp,5.125,0.38509,0.76589,4.75,0.375,1,
13pt2sp,5.75,0.42106,0.36651,5.4375,0.3125,1,gap4
13pt2sp,6,0.42518,0.36848,5.75,0.25,1,gap4
13pt2sp,6.3125,0.42013,0.42511,6,0.3125,1,gap6
13pt2sp,7.1875,0.41454,0.50357,6.3125,0.875,1,gap8
13pt2sp,7.75,0.40341,0.50674,7.1875,0.5625,1,gap8
13pt2sp,8.1875,0.40434,0.68813,7.8125,0.375,1,
13pt2sp,8.9375,0.38699,0.68393,8.375,0.5625,1,Question
13pt2sp,9.1875,0.37846,0.6565,8.9375,0.25,1,Question
13pt2sp,9.375,0.35869,0.65373,9.25,0.125,1,Question
13pt2sp,9.875,0.40934,0.58935,9.625,0.25,1,gapQuestion
13pt2sp,10.5,0.39844,0.67947,9.875,0.625,1,Question
13pt2sp,10.8125,0.40028,0.59189,10.5,0.3125,1,gapQuestion
13pt2sp,11.0625,0.42702,0.68029,10.8125,0.25,1,Question
13pt2sp,11.75,0.36581,0.8364,11.3125,0.4375,1,
13pt2sp,12.375,0.37883,0.84527,11.75,0.625,1,
13pt2sp,12.875,0.39738,0.56962,12.625,0.25,1,row10
13pt2sp,13.0625,0.44681,0.27971,12.875,0.1875,1,gap2
13pt2sp,13.5,0.39835,0.62012,13.1875,0.3125,1,gapQuestion
13pt2sp,13.6875,0.41966,0.68981,13.5,0.1875,1,
13pt2sp,14.125,0.42221,0.60362,13.8125,0.3125,1,gapQuestion
13pt2sp,15,0.38346,0.82134,14.4375,0.5625,1,
13pt2sp,15.5,0.4069,0.53159,15.25,0.25,1,row9
13pt2sp,15.8125,0.40482,0.50791,15.5,0.3125,1,gap8
13pt2sp,16.1875,0.4013,0.60198,15.875,0.3125,1,gapQuestion
13pt2sp,16.4375,0.39574,0.72159,16.1875,0.25,1,
13pt2sp,16.75,0.39664,0.80881,16.4375,0.3125,1,
13pt2sp,17.0625,0.4338,0.65296,16.8125,0.25,1,Question
13pt2sp,17.3125,0.40906,0.60363,17.125,0.1875,1,gapQuestion
13pt2sp,17.625,0.37297,0.61144,17.375,0.25,1,gapQuestion
13pt2sp,18.1875,0.41857,0.58353,17.875,0.3125,1,gapQuestion
13pt2sp,18.75,0.40792,0.65568,18.375,0.375,1,Question
13pt2sp,19.375,0.4278,0.66897,18.75,0.625,1,Question
13pt2sp,19.9375,0.45115,0.6084,19.75,0.1875,1,gapQuestion
13pt2sp,20.1875,0.55086,0.18867,20.0625,0.125,1,
13pt2sp,21.4375,0.49474,-0.92779,21.25,0.1875,1,
13pt2sp,22.125,0.4618,0.56646,21.9375,0.1875,1,row10
13pt2sp,22.4375,0.50974,0.48413,22.125,0.3125,1,gap7
13pt2sp,22.5,0.47271,0.47427,22.4375,0.0625,1,gap7
13pt2sp,22.8125,0.44608,0.71641,22.625,0.1875,1,
13pt2sp,23.25,0.39185,0.85983,22.9375,0.3125,1,
13pt2sp,23.9375,0.42347,0.68306,23.4375,0.5,1,Question
13pt2sp,24.3125,0.38527,0.77367,23.9375,0.375,1,
13pt2sp,24.8125,0.44401,0.58786,24.5625,0.25,1,gapQuestion
13pt2sp,25.1875,0.4211,0.5038,24.8125,0.375,1,gap8
13pt2sp,25.4375,0.43275,0.47313,25.25,0.1875,1,gap7
13pt2sp,25.875,0.42204,0.57277,25.5,0.375,1,gapQuestion
13pt2sp,26.3125,0.43487,0.64304,25.875,0.4375,1,Question
13pt2sp,26.625,0.45805,0.62098,26.4375,0.1875,1,gapQuestion
13pt2sp,26.875,0.47189,0.70105,26.6875,0.1875,1,
13pt2sp,27.6875,0.47254,0.61049,27.0625,0.625,1,gapQuestion
13pt2sp,27.875,0.47839,0.64777,27.6875,0.1875,1,Question
13pt2sp,28.125,0.50939,0.67583,28,0.125,1,Question
13pt2sp,29.0625,0.49281,0.63537,28.75,0.3125,1,gapQuestion
13pt2sp,29.5,0.48954,0.52007,29.3125,0.1875,1,gap8
13pt2sp,30.25,0.62399,0.28755,30.0625,0.1875,1,gap2
13pt2sp,30.5,0.57218,0.66699,30.3125,0.1875,1,Question
13pt2sp,31.375,0.39287,0.82582,30.875,0.5,1,
13pt2sp,32,0.41605,0.53653,31.625,0.375,1,gap9
13pt2sp,32.3125,0.41777,0.5277,32,0.3125,1,gap8-row9
13pt2sp,32.5625,0.43051,0.65954,32.375,0.1875,1,Question
13pt2sp,32.875,0.43736,0.65653,32.5625,0.3125,1,Question
13pt2sp,33.125,0.4907,0.47103,32.9375,0.1875,1,gap7
13pt2sp,33.5,0.45871,0.65156,33.1875,0.3125,1,Question
13pt2sp,34.0625,0.47557,0.62284,33.75,0.3125,1,gapQuestion
13pt2sp,34.3125,0.49164,0.32924,34.1875,0.125,1,gap3
13pt2sp,34.5,0.49333,-0.59312,34.4375,0.0625,1,
13pt2sp,34.875,0.53639,-0.36717,34.5625,0.3125,1,
13pt2sp,35,0.57452,-0.55851,34.875,0.125,1,
13pt2sp,35.75,0.58059,0.5988,35.1875,0.5625,1,gapQuestion
13pt2sp,36,0.59984,0.62566,35.75,0.25,1,gapQuestion
13pt2sp,36.125,0.6064,0.67254,36,0.125,1,Question
13pt2sp,36.5,0.57513,0.27582,36.3125,0.1875,1,row2
13pt2sp,36.6875,0.5746,0.45378,36.5,0.1875,1,row7
13pt2sp,37.25,0.48424,0.5616,36.875,0.375,1,gap9
13pt2sp,37.5,0.57412,0.3634,37.3125,0.1875,1,gap4
13pt2sp,37.75,0.60651,0.29104,37.5,0.25,1,gap2
13pt2sp,38.25,0.72473,-0.36639,38.1875,0.0625,1,
13pt2sp,38.5,0.64895,-0.30695,38.25,0.25,1,
13pt2sp,39.375,0.71323,-0.36319,39.1875,0.1875,1,
13pt2sp,40.0625,0.58014,-0.33972,39.8125,0.25,1,
13pt2sp,40.3125,0.40472,0.86625,40.1875,0.125,1,
13pt2sp,40.625,0.40983,0.56399,40.5625,0.0625,1,gap9-row10
13pt2sp,40.6875,0.45101,0.4589,40.625,0.0625,1,row7
13pt2sp,41.75,0.44327,0.8408,41.3125,0.4375,1,
13pt2sp,42.125,0.42709,0.85345,41.75,0.375,1,
13pt2sp,42.5,0.44138,0.83433,42.125,0.375,1,
13pt2sp,43.875,0.3871,0.8174,42.75,1.125,1,
13pt2sp,44.125,0.40923,0.73654,43.875,0.25,1,
13pt2sp,44.3125,0.53614,0.31691,44.25,0.0625,1,gap3
13pt2sp,44.5625,0.54985,0.31645,44.375,0.1875,1,gap3
13pt2sp,44.8125,0.49883,0.35014,44.5625,0.25,1,gap4
13pt2sp,45.375,0.43543,0.564,45.0625,0.3125,1,gap9-row10
13pt2sp,45.8125,0.4504,0.61144,45.375,0.4375,1,gapQuestion
13pt2sp,45.9375,0.44776,0.63557,45.875,0.0625,1,gapQuestion
13pt2sp,46.4375,0.47104,0.66691,46.0625,0.375,1,Question
13pt2sp,46.6875,0.46683,0.55397,46.4375,0.25,1,gap9
13pt2sp,47,0.47579,0.58348,46.8125,0.1875,1,gapQuestion
13pt2sp,47.6875,0.36125,0.64192,47.5,0.1875,1,Question
13pt2sp,48,0.4384,0.54664,47.75,0.25,1,gap9
13pt2sp,48.25,0.43567,0.53012,48,0.25,1,row9
13pt2sp,48.9375,0.3867,0.82652,48.5625,0.375,1,
13pt2sp,49.3125,0.45558,0.81776,48.9375,0.375,1,
13pt2sp,49.8125,0.44316,0.25562,49.625,0.1875,1,gap1
13pt2sp,51.25,0.51964,0.69344,51,0.25,1,
13pt2sp,51.5,0.4232,0.79448,51.3125,0.1875,1,
13pt2sp,51.9375,0.39653,0.79916,51.5625,0.375,1,
13pt2sp,52.3125,0.43688,0.62307,52,0.3125,1,gapQuestion
13pt2sp,52.6875,0.45692,0.65139,52.3125,0.375,1,Question
13pt2sp,53.125,0.46874,0.63999,52.6875,0.4375,1,Question
13pt2sp,53.75,0.49071,0.69296,53.5625,0.1875,1,
13pt2sp,54.25,0.47633,0.50061,53.9375,0.3125,1,gap8
13pt2sp,54.875,0.39538,0.71754,54.5625,0.3125,1,
13pt2sp,55.375,0.40454,0.69887,54.875,0.5,1,
13pt2sp,55.625,0.39141,0.83055,55.375,0.25,1,
13pt2sp,55.8125,0.36694,0.85948,55.625,0.1875,1,
13pt1.5sp,1.9375,0.39411,0.76336,1.375,0.5625,1,
13pt1.5sp,2.3125,0.43791,0.72555,1.9375,0.375,1,
13pt1.5sp,2.625,0.44998,0.72136,2.3125,0.3125,1,
13pt1.5sp,3.0625,0.43568,0.74769,2.625,0.4375,1,
13pt1.5sp,3.4375,0.46272,0.71433,3.0625,0.375,1,
13pt1.5sp,4.125,0.45214,0.69402,3.6875,0.4375,1,
13pt1.5sp,4.5625,0.39516,0.71402,4.125,0.4375,1,
13pt1.5sp,5.125,0.40338,0.75033,4.5625,0.5625,1,
13pt1.5sp,5.4375,0.43971,0.75246,5.125,0.3125,1,
13pt1.5sp,5.5625,0.3857,0.78337,5.4375,0.125,1,
13pt1.5sp,6.0625,0.40739,0.52797,5.8125,0.25,1,gapQuestion
13pt1.5sp,6.4375,0.40185,0.56777,6.125,0.3125,1,Question
13pt1.5sp,6.5625,0.4146,0.5544,6.5,0.0625,1,Question
13pt1.5sp,7.125,0.43536,0.37063,6.8125,0.3125,1,gap5-row6
13pt1.5sp,7.375,0.59842,0.10409,7.125,0.25,1,
13pt1.5sp,7.9375,0.42979,0.4834,7.5,0.4375,1,row10
13pt1.5sp,8.3125,0.42547,0.5269,7.9375,0.375,1,gapQuestion
13pt1.5sp,8.5625,0.4326,0.61524,8.3125,0.25,1,
13pt1.5sp,9,0.46978,0.58551,8.6875,0.3125,1,
13pt1.5sp,9.25,0.46477,0.48272,9.1875,0.0625,1,row10
13pt1.5sp,9.5625,1.09681,-1.69723,9.5625,0,1,
13pt1.5sp,10.0625,0.80942,-0.15722,9.9375,0.125,1,
13pt1.5sp,11.375,0.84915,-2.37081,11.3125,0.0625,1,
13pt1.5sp,12.125,0.76511,-2.32183,11.9375,0.1875,1,
13pt1.5sp,12.4375,0.52843,0.33965,12.1875,0.25,1,gap4
13pt1.5sp,12.75,0.54839,0.37883,12.5,0.25,1,gap6
13pt1.5sp,13.1875,0.52659,0.34057,13,0.1875,1,gap4
13pt1.5sp,13.9375,0.66429,0.10695,13.625,0.3125,1,
13pt1.5sp,14.0625,0.6669,0.16369,14,0.0625,1,
13pt1.5sp,14.9375,0.42257,0.52954,14.3125,0.625,1,gapQuestion
13pt1.5sp,15,0.41439,0.56558,14.9375,0.0625,1,Question
13pt1.5sp,15.5,0.42188,0.51249,15.1875,0.3125,1,gapQuestion
13pt1.5sp,15.6875,0.44416,0.2423,15.5,0.1875,1,gap1
13pt1.5sp,16.1875,0.43034,0.50259,15.9375,0.25,1,gapQuestion
13pt1.5sp,16.5,0.45959,0.25572,16.25,0.25,1,gap1
13pt1.5sp,16.8125,0.837,-2.02564,16.5625,0.25,1,
13pt1.5sp,16.9375,0.89828,-2.19609,16.8125,0.125,1,
13pt1.5sp,17.75,0.81173,-0.31028,17.5,0.25,1,
13pt1.5sp,18.4375,0.5129,0.36094,18.3125,0.125,1,gap5
13pt1.5sp,18.625,1.07154,-1.01996,18.5625,0.0625,1,
13pt1.5sp,21.5,0.41867,0.55069,21.4375,0.0625,1,Question
13pt1.5sp,22,0.51994,0.02445,21.6875,0.3125,1,
10pt1.2sp,0.125,0.52021,0.01638,0,0.125,1,
10pt1.2sp,0.6875,0.48694,0.77319,0.3125,0.375,1,
10pt1.2sp,1.125,0.42438,0.95152,0.9375,0.1875,1,
10pt1.2sp,1.375,0.40951,0.80376,1.1875,0.1875,1,
10pt1.2sp,1.625,0.47043,0.4597,1.4375,0.1875,1,Question
10pt1.2sp,3.0625,0.85692,-1.75894,2.9375,0.125,1,
10pt1.2sp,3.5,0.47301,0.64452,3.375,0.125,1,
10pt1.2sp,3.75,0.45833,0.67112,3.625,0.125,1,
10pt1.2sp,4,0.43276,0.61112,3.875,0.125,1,
10pt1.2sp,4.375,0.45212,0.25838,4.25,0.125,1,
10pt1.2sp,4.6875,0.46675,0.40685,4.5,0.1875,1,row9
10pt1.2sp,5.1875,0.43832,0.50462,4.9375,0.25,1,
10pt1.2sp,5.3125,0.44933,0.38581,5.1875,0.125,1,gap7
10pt1.2sp,5.6875,0.56606,-0.41974,5.625,0.0625,1,
10pt1.2sp,5.875,0.98056,-2.2596,5.75,0.125,1,
10pt1.2sp,6.25,0.98954,-2.21909,6.1875,0.0625,1,
10pt1.2sp,6.6875,0.44144,0.68587,6.375,0.3125,1,
10pt1.2sp,7.25,0.5642,0.22436,7,0.25,1,
10pt1.2sp,8.125,0.53129,0.58563,7.875,0.25,1,
10pt1.2sp,9.125,0.66726,0.13402,8.875,0.25,1,
10pt1.2sp,9.375,0.66814,0.11554,9.1875,0.1875,1,
10pt1.2sp,10.375,0.60021,0.15825,10.125,0.25,1,
10pt1.2sp,10.875,0.61397,0.11601,10.625,0.25,1,
10pt1.2sp,11,0.60363,0.02371,10.9375,0.0625,1,
10pt1.2sp,11.25,0.67852,0.098,11,0.25,1,
10pt1.2sp,11.5625,0.67899,0.0521,11.25,0.3125,1,
10pt1.2sp,11.875,0.56905,0.04363,11.625,0.25,1,
10pt1.2sp,12.25,0.68659,0.10271,11.9375,0.3125,1,
10pt1.2sp,13.3125,0.30865,-3.03355,13.25,0.0625,1,
10pt1.2sp,14.375,0.49695,0.46097,14.125,0.25,1,Question
10pt1.2sp,14.6875,0.57124,0.31582,14.4375,0.25,1,
10pt1.2sp,15,0.5282,0.47288,14.75,0.25,1,Question
10pt1.2sp,15.3125,0.51904,0.53546,15,0.3125,1,
10pt1.2sp,15.8125,0.58255,0.40354,15.5625,0.25,1,
10pt1.2sp,16,0.43635,0.56436,15.875,0.125,1,
10pt1.2sp,16.25,3.00035,-4.86451,16.1875,0.0625,1,
20pt1.2sp,1.125,0.30114,0.75707,0.8125,0.3125,1,
20pt1.2sp,1.3125,0.34288,0.843,1.1875,0.125,1,
20pt1.2sp,1.625,0.37295,0.82904,1.3125,0.3125,1,
20pt1.2sp,2.5,0.42919,0.81401,1.625,0.875,1,
20pt1.2sp,2.75,0.49911,0.71974,2.5,0.25,1,
20pt1.2sp,3.1875,0.51561,0.47327,2.8125,0.375,1,row8
20pt1.2sp,3.75,0.63213,0.15573,3.5625,0.1875,1,
20pt1.2sp,4.5625,0.36049,0.86334,4.1875,0.375,1,
20pt1.2sp,5.125,0.3951,0.35296,4.8125,0.3125,1,gap4
20pt1.2sp,5.625,0.39433,0.50886,5.3125,0.3125,1,row9
20pt1.2sp,5.9375,0.54363,0.46973,5.6875,0.25,1,gap7-row8
20pt1.2sp,6.125,0.39111,0.43813,6,0.125,1,row7
20pt1.2sp,6.75,0.39051,0.58797,6.375,0.375,1,row11-gapQuestion
20pt1.2sp,7.0625,0.40308,0.57504,6.75,0.3125,1,gap10-row11
20pt1.2sp,7.3125,0.36192,0.56718,7.0625,0.25,1,gap10
20pt1.2sp,8.3125,0.35317,0.55778,7.375,0.9375,1,gap10
20pt1.2sp,9,0.35923,0.57833,8.5625,0.4375,1,row11
20pt1.2sp,9.4375,0.34432,0.83339,9.125,0.3125,1,
20pt1.2sp,10.125,0.36096,0.56917,9.6875,0.4375,1,gap10
20pt1.2sp,10.4375,0.37252,0.63384,10.125,0.3125,1,gapQuestion
20pt1.2sp,10.9375,0.32207,0.86459,10.5625,0.375,1,
20pt1.2sp,11.75,0.36954,0.58136,11.25,0.5,1,row11
20pt1.2sp,12.125,0.4126,0.5856,11.8125,0.3125,1,row11
20pt1.2sp,12.375,0.41085,0.62137,12.125,0.25,1,gapQuestion
20pt1.2sp,13.125,0.40666,0.53866,12.75,0.375,1,gap9
20pt1.2sp,13.5,0.38394,0.4625,13.125,0.375,1,gap7
20pt1.2sp,13.8125,0.52498,0.14566,13.75,0.0625,1,
20pt1.2sp,14.0625,0.50889,0.58001,13.9375,0.125,1,row11
20pt1.2sp,15.25,0.39488,0.72742,15,0.25,1,
20pt1.2sp,15.5625,0.54447,0.3348,15.3125,0.25,1,row4
20pt1.2sp,15.875,0.44902,0.53878,15.6875,0.1875,1,gap9
20pt1.2sp,16.4375,0.50282,0.3827,16.125,0.3125,1,gap5
20pt1.2sp,17,0.36363,0.56614,16.75,0.25,1,gap10
20pt1.2sp,17.3125,0.38318,0.59136,17,0.3125,1,gapQuestion
20pt1.2sp,17.5,0.41593,0.48697,17.4375,0.0625,1,gap8
20pt1.2sp,17.8125,0.43543,0.50925,17.625,0.1875,1,row9
20pt1.2sp,18.5,0.44848,0.60647,18,0.5,1,gapQuestion
20pt1.2sp,18.75,0.51586,0.5308,18.6875,0.0625,1,gap9
