MEDIA_NAME,TIME(2020/06/25 11:24:09.913),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI
20pt1.2sp,14.25,0.88518,0.38013,13.8125,0.4375,1,gap5
20pt1.2sp,14.625,0.78312,0.38628,14.3125,0.3125,1,gap5
20pt1.2sp,14.75,0.83823,0.40547,14.6875,0.0625,1,row6
20pt1.2sp,15.25,0.88761,0.38808,14.9375,0.3125,1,gap5
20pt1.2sp,15.6875,0.30061,0.40453,15.3125,0.375,1,row6
20pt1.2sp,16.0625,0.37576,0.36521,15.75,0.3125,1,row5
20pt1.2sp,16.3125,0.4658,0.35353,16.0625,0.25,1,gap4
20pt1.2sp,16.5625,0.54773,0.38288,16.3125,0.25,1,gap5
20pt1.2sp,16.9375,0.74612,0.43026,16.625,0.3125,1,gap6
20pt1.2sp,17.0625,0.76635,0.42543,16.9375,0.125,1,gap6
20pt1.2sp,17.9375,0.31032,0.38806,17.5,0.4375,1,gap5
20pt1.2sp,18.125,0.41888,0.40657,17.9375,0.1875,1,row6
20pt1.2sp,18.5,0.51632,0.44868,18.1875,0.3125,1,gap7
20pt1.2sp,18.9375,0.61874,0.43739,18.5,0.4375,1,row7
20pt1.2sp,19.125,0.56139,0.4523,18.9375,0.1875,1,gap7
20pt1.2sp,19.625,0.31027,0.3874,19.1875,0.4375,1,gap5
20pt1.2sp,20.375,0.29097,0.42203,19.875,0.5,1,gap6
20pt1.2sp,20.8125,0.44663,0.45444,20.4375,0.375,1,gap7
20pt1.2sp,21.0625,0.55691,0.47127,20.8125,0.25,1,row8
20pt1.2sp,21.375,0.63149,0.48459,21.125,0.25,1,gap8
20pt1.2sp,21.5625,0.77683,0.45295,21.4375,0.125,1,gap7
20pt1.2sp,22,0.67905,0.4735,21.8125,0.1875,1,row8
20pt1.2sp,22.375,0.34933,0.50607,22.0625,0.3125,1,row9
20pt1.2sp,22.8125,0.46833,0.48348,22.4375,0.375,1,gap8
20pt1.2sp,23.125,0.52026,0.50844,22.8125,0.3125,1,row9
20pt1.2sp,23.5625,0.36234,0.53811,23.1875,0.375,1,gap9
20pt1.2sp,23.9375,0.45365,0.56313,23.5625,0.375,1,gap10
20pt1.2sp,24.25,0.52274,0.55953,23.9375,0.3125,1,gap10
20pt1.2sp,24.625,0.68228,0.56215,24.3125,0.3125,1,gap10
20pt1.2sp,24.875,0.69075,0.5803,24.625,0.25,1,row11
20pt1.2sp,25.25,0.38016,0.63865,24.9375,0.3125,1,gapQuestion
20pt1.2sp,25.5625,0.44171,0.65814,25.25,0.3125,1,Question
20pt1.2sp,26.0625,0.56937,0.6885,25.8125,0.25,1,Question
20pt1.2sp,26.3125,0.43493,0.66568,26.0625,0.25,1,Question
20pt1.2sp,26.8125,0.37389,0.63865,26.3125,0.5,1,gapQuestion
20pt1.2sp,27.375,0.38783,0.64949,26.8125,0.5625,1,Question
20pt1.2sp,27.75,0.46995,0.64967,27.4375,0.3125,1,Question
20pt1.2sp,28.0625,0.58864,0.67351,27.75,0.3125,1,Question
20pt1.2sp,28.8125,0.34724,0.17595,28.4375,0.375,1,
20pt1.2sp,29.625,0.28435,0.1993,28.8125,0.8125,1,gap0
20pt1.2sp,30.1875,0.26555,0.29255,29.625,0.5625,1,gap2-row3
20pt1.2sp,30.625,0.29764,0.33594,30.1875,0.4375,1,row4
20pt1.2sp,30.9375,0.36128,0.33363,30.625,0.3125,1,row4
20pt1.2sp,31.25,0.42968,0.35538,30.9375,0.3125,1,gap4
20pt1.2sp,31.625,0.49104,0.38847,31.25,0.375,1,gap5
20pt1.2sp,32,0.42327,0.55112,31.75,0.25,1,row10-gap10
20pt1.2sp,32.375,0.52257,0.39532,32.0625,0.3125,1,gap5
20pt1.2sp,32.5625,0.68365,0.42429,32.4375,0.125,1,gap6
20pt1.2sp,33.0625,0.77672,0.45037,32.75,0.3125,1,gap7
20pt1.2sp,33.3125,0.83288,0.42278,33.0625,0.25,1,gap6
20pt1.2sp,33.9375,0.59366,0.40966,33.375,0.5625,1,row6
20pt1.2sp,34.1875,0.59096,0.38882,34,0.1875,1,gap5
20pt1.2sp,34.8125,0.62534,0.41396,34.25,0.5625,1,gap6
20pt1.2sp,35.0625,0.62719,0.39861,34.8125,0.25,1,gap5-row6
20pt1.2sp,35.25,0.60812,0.48552,35.0625,0.1875,1,gap8
20pt1.2sp,35.625,0.43607,0.62689,35.3125,0.3125,1,gapQuestion
20pt1.2sp,36,0.5337,0.41245,35.6875,0.3125,1,gap6
20pt1.2sp,36.4375,0.79486,0.41194,36.0625,0.375,1,row6-gap6
20pt1.2sp,36.6875,0.87091,0.43812,36.4375,0.25,1,row7
20pt1.2sp,37.5,0.55567,0.40969,37.1875,0.3125,1,row6
20pt1.2sp,37.75,0.43767,0.39955,37.5,0.25,1,gap5-row6
20pt1.2sp,38.0625,0.34265,0.38643,37.8125,0.25,1,gap5
20pt1.2sp,38.375,0.34556,0.38891,38.125,0.25,1,gap5
20pt1.2sp,38.8125,0.64593,0.41615,38.4375,0.375,1,gap6
20pt1.2sp,39.125,0.7341,0.42066,38.8125,0.3125,1,gap6
20pt1.2sp,39.4375,0.83871,0.4272,39.125,0.3125,1,gap6
20pt1.2sp,39.625,0.76693,0.41948,39.4375,0.1875,1,gap6
20pt1.2sp,40.0625,0.54768,0.42663,39.6875,0.375,1,gap6
20pt1.2sp,40.375,0.48147,0.50385,40.0625,0.3125,1,gap8
20pt1.2sp,40.6875,0.43059,0.66172,40.4375,0.25,1,Question
13pt1sp,0,0.44063,0.66253,0,0,1,
13pt1sp,0.3125,0.53919,0.65589,0.0625,0.25,1,
13pt1sp,0.4375,0.42941,0.6355,0.3125,0.125,1,
13pt1sp,1.125,0.39379,0.17485,0.625,0.5,1,
13pt1sp,1.5625,0.48182,0.46142,1.1875,0.375,1,gapQuestion
13pt1sp,1.9375,0.61586,0.47211,1.5625,0.375,1,Question
13pt1sp,3,0.38312,0.1968,2.125,0.875,1,
13pt1sp,3.8125,0.427,0.23773,3,0.8125,1,
13pt1sp,4,0.40919,0.35639,3.8125,0.1875,1,gap5
13pt1sp,4.3125,0.46051,0.43259,4.0625,0.25,1,gap9
13pt1sp,4.6875,0.62007,0.43712,4.375,0.3125,1,row10
13pt1sp,5.0625,0.41879,0.20789,4.75,0.3125,1,
13pt1sp,5.75,0.38336,0.20237,5.125,0.625,1,
13pt1sp,5.875,0.58086,0.48866,5.8125,0.0625,1,Question
13pt1.2spA,0.3125,0.59852,0.47119,0,0.3125,1,
13pt1.2spA,0.6875,0.46852,0.25302,0.375,0.3125,1,row2
13pt1.2spA,1.375,0.62105,0.26809,1.1875,0.1875,1,
13pt1.2spA,1.625,0.40564,0.26245,1.5625,0.0625,1,gap2
13pt1.2spA,2.9375,1.60185,-0.63285,2.875,0.0625,1,
13pt1.2spA,3.875,0.50306,0.55016,3.5625,0.3125,1,
13pt1.2spA,4.375,0.54992,0.49107,3.9375,0.4375,1,gapQuestion
13pt1.2spA,4.6875,0.61584,0.49671,4.375,0.3125,1,
13pt1.2spA,4.75,0.64473,0.51513,4.6875,0.0625,1,
13pt1.2spA,6.3125,0.66923,0.47347,5.9375,0.375,1,
13pt1.2spA,6.6875,0.51836,0.39806,6.375,0.3125,1,gap8
13pt1.2spA,7,0.51796,0.24273,6.75,0.25,1,gap1
13pt1.2spA,7.5625,0.46607,0.28624,7,0.5625,1,gap3
13pt1.2spA,7.8125,0.45175,0.31761,7.5625,0.25,1,gap4
13pt1.2spA,8.1875,0.50204,0.41375,7.875,0.3125,1,row9
13pt1.2spA,8.5,0.52954,0.28706,8.25,0.25,1,gap3
13pt1.2spA,9.4375,0.61379,0.33164,8.5,0.9375,1,
13pt1.2spA,9.75,0.54442,0.48189,9.4375,0.3125,1,gapQuestion
13pt1.2spA,10,0.58468,0.38695,9.75,0.25,1,
13pt1.2spA,10.25,0.64312,0.3435,10,0.25,1,
13pt1.2spA,10.9375,0.70848,0.31496,10.25,0.6875,1,
13pt1.2spA,11.0625,0.68646,0.34024,10.9375,0.125,1,
13pt1.2spA,11.875,0.54628,0.50457,11.4375,0.4375,1,Question
13pt1.2spA,12.125,0.59377,0.47443,11.875,0.25,1,
13pt1.2spA,12.5,0.61641,0.52113,12.125,0.375,1,
13pt1.2spA,12.6875,0.50534,0.49508,12.5,0.1875,1,gapQuestion
10pt1.2sp,0.3125,0.49384,0.47815,0,0.3125,1,Question
10pt1.2sp,0.625,0.48634,0.37014,0.375,0.25,1,gap6
10pt1.2sp,0.9375,0.52116,0.44422,0.625,0.3125,1,gapQuestion
10pt1.2sp,1.4375,0.59256,0.45069,1.0625,0.375,1,
10pt1.2sp,1.75,0.64955,0.48839,1.4375,0.3125,1,
10pt1.2sp,2,0.62009,0.39676,1.75,0.25,1,
10pt1.2sp,3.5,0.49682,0.2177,2.0625,1.4375,1,
10pt1.2sp,3.9375,0.52799,0.20967,3.5,0.4375,1,
10pt1.2sp,4.4375,0.59388,0.11925,4.1875,0.25,1,
10pt1.2sp,4.6875,0.51509,0.2276,4.5,0.1875,1,
10pt1.2sp,5.125,0.56645,0.21093,4.8125,0.3125,1,
10pt1.2sp,5.4375,0.5984,0.21168,5.125,0.3125,1,
10pt1.2sp,5.75,0.72006,0.29825,5.5,0.25,1,
10pt1.2sp,6.0625,0.61749,0.20922,5.75,0.3125,1,
10pt1.2sp,6.875,0.66396,0.22325,6.1875,0.6875,1,
10pt1.2sp,7.5,0.68857,0.24829,6.875,0.625,1,
10pt1.2sp,7.8125,0.59704,0.41094,7.625,0.1875,1,
10pt1.2sp,8.1875,0.49462,0.23781,7.9375,0.25,1,
10pt1.2sp,8.5625,0.46851,0.24044,8.25,0.3125,1,
10pt1.2sp,9.1875,0.50522,0.30656,8.9375,0.25,1,row3
10pt1.2sp,9.4375,0.49472,0.42963,9.25,0.1875,1,row10-gapQuestion
10pt1.2sp,9.9375,0.53536,0.43187,9.5,0.4375,1,gapQuestion
13pt1.5sp,0,0.53322,0.43559,0,0,1,gap8
13pt1.5sp,0.375,0.5018,0.42407,0,0.375,1,gap7-row8
13pt1.5sp,0.875,0.42437,0.51666,0.75,0.125,1,gapQuestion
13pt1.5sp,1.5,0.45522,0.51099,1.125,0.375,1,gapQuestion
13pt1.5sp,1.8125,0.5578,0.5678,1.5,0.3125,1,Question
13pt1.5sp,2.125,0.57693,0.53403,1.8125,0.3125,1,gapQuestion
13pt1.5sp,2.5,0.42388,0.41989,2.25,0.25,1,gap7
13pt1.5sp,3,0.42037,0.38057,2.5,0.5,1,gap6
13pt1.5sp,3.25,0.42597,0.36911,3,0.25,1,gap5-row6
13pt1.5sp,3.6875,0.4508,0.3197,3.3125,0.375,1,row4
13pt1.5sp,4.375,0.47878,0.3165,3.6875,0.6875,1,row4
13pt1.5sp,4.8125,0.52563,0.3948,4.4375,0.375,1,gap6
13pt1.5sp,5.1875,0.53796,0.4021,4.8125,0.375,1,row7
13pt1.5sp,5.6875,0.6231,0.36991,5.25,0.4375,1,
13pt1.5sp,6.4375,0.69001,0.38075,5.75,0.6875,1,
13pt1.5sp,7.3125,0.69356,0.37128,6.75,0.5625,1,
13pt1.5sp,7.6875,0.61824,0.49467,7.375,0.3125,1,
13pt1.5sp,8,0.55437,0.3564,7.75,0.25,1,gap5
13pt1.5sp,8.25,0.4474,0.33561,8,0.25,1,gap4
13pt1.5sp,8.5,0.45345,0.33497,8.25,0.25,1,gap4
13pt1.5sp,9,0.54545,0.3481,8.5,0.5,1,row5
13pt1.5sp,9.3125,0.60002,0.35123,9,0.3125,1,
13pt1.2spB,0.375,0.56286,0.34953,0,0.375,1,row4
13pt1.2spB,1.125,0.46966,0.52649,0.5625,0.5625,1,Question
13pt1.2spB,1.4375,0.54696,0.53227,1.125,0.3125,1,Question
13pt1.2spB,1.875,0.63143,0.53372,1.4375,0.4375,1,Question
13pt1.2spB,2.1875,0.59972,0.53869,1.875,0.3125,1,Question
13pt1.2spB,2.5,0.62098,0.53549,2.1875,0.3125,1,Question
13pt1.2spB,2.75,0.45933,0.53784,2.5,0.25,1,Question
13pt1.2spB,3.125,0.44907,0.51775,2.8125,0.3125,1,gapQuestion
13pt1.2spB,3.5,0.59565,0.52072,3.125,0.375,1,Question
13pt1.2spB,3.75,0.68224,0.44222,3.5,0.25,1,gap8
13pt1.2spB,4.0625,0.62553,0.29234,3.8125,0.25,1,gap1
13pt1.2spB,4.5625,0.4324,0.27053,4.125,0.4375,1,gap0
13pt1.2spB,4.75,0.46335,0.42268,4.5625,0.1875,1,gap7
13pt1.2spB,5.25,0.46816,0.49763,4.8125,0.4375,1,gapQuestion
13pt1.2spB,5.5,0.54994,0.52459,5.25,0.25,1,Question
13pt1.2spB,5.9375,0.75032,0.44104,5.6875,0.25,1,
13pt1.2spB,6.25,0.7777,0.38697,5.9375,0.3125,1,
13pt1.2spB,6.625,0.655,0.35415,6.25,0.375,1,gap4
13pt1.2spB,6.875,0.51816,0.27741,6.625,0.25,1,row1
13pt1.2spB,7.3125,0.45038,0.28011,6.875,0.4375,1,row1
13pt1.2spB,7.5625,0.51148,0.48098,7.375,0.1875,1,row10
13pt1.2spB,8.0625,0.55093,0.43864,7.875,0.1875,1,row8
13pt1.2spB,8.75,0.43669,0.28074,8.125,0.625,1,row1
13pt1.2spB,9.1875,0.5811,0.51615,8.8125,0.375,1,gapQuestion
13pt1.2spB,9.625,0.63453,0.52959,9.1875,0.4375,1,Question
13pt1.2spB,9.875,0.64393,0.53107,9.75,0.125,1,Question
13pt1.2spB,10.5625,0.65861,0.60126,10.3125,0.25,1,
13pt1.2spB,12.125,0.63998,0.5281,10.5625,1.5625,1,Question
13pt1.2spB,12.6875,0.6244,0.48199,12.375,0.3125,1,row10
13pt1.2spB,13.0625,0.42715,0.29742,12.75,0.3125,1,row2
13pt1.2spB,13.375,0.52621,0.33917,13.1875,0.1875,1,gap3
13pt1.2spB,13.625,0.99707,0.55188,13.4375,0.1875,1,
13pt1.2spB,13.8125,0.72494,0.40995,13.625,0.1875,1,row7
13pt1.2spB,14.25,0.43691,0.27337,13.875,0.375,1,gap0-row1
13pt1.2spB,14.6875,0.46518,0.30163,14.25,0.4375,1,row2
13pt1.2spB,15.0625,0.5029,0.31428,14.6875,0.375,1,gap2
13pt1.2spB,15.4375,0.48457,0.48979,15.125,0.3125,1,gapQuestion
13pt1.2spB,15.6875,0.4677,0.39082,15.4375,0.25,1,row6
13pt1.2spB,16.0625,0.45924,0.34152,15.6875,0.375,1,row4
13pt1.2spB,16.375,0.50723,0.49197,16.125,0.25,1,gapQuestion
13pt1.2spB,16.875,0.50071,0.3088,16.4375,0.4375,1,gap2
13pt1.2spB,17.375,0.6614,0.3605,16.9375,0.4375,1,gap4
13pt1.2spB,17.75,0.77119,0.41488,17.4375,0.3125,1,
13pt1.2spB,18.0625,0.81361,0.43813,17.75,0.3125,1,
13pt1.2spB,18.1875,0.77476,0.47724,18.125,0.0625,1,
13pt1.2spB,18.5,0.57219,0.54945,18.25,0.25,1,Question
13pt1.2spB,18.75,0.65708,0.42214,18.5,0.25,1,gap7
13pt1.2spB,18.9375,0.83534,0.41192,18.75,0.1875,1,
13pt1.2spB,19.25,0.89881,0.45329,19,0.25,1,
13pt1.2spB,19.8125,0.83616,0.41514,19.3125,0.5,1,
13pt1.2spB,20.3125,0.95939,0.40425,20,0.3125,1,
13pt1.2spB,20.625,0.95618,0.47601,20.3125,0.3125,1,
13pt1.2spB,21.0625,0.91098,0.44002,20.625,0.4375,1,
13pt1.2spB,21.5625,0.55669,0.50261,21.125,0.4375,1,gapQuestion
13pt1.2spB,21.75,0.6489,0.49955,21.5625,0.1875,1,gapQuestion
13pt1.2spB,22,0.61587,0.68413,21.75,0.25,1,
13pt1.2spB,22.4375,0.48902,0.49037,22.0625,0.375,1,gapQuestion
13pt1.2spB,23.0625,0.51298,0.4746,22.6875,0.375,1,row10
13pt1.2spB,23.3125,0.51858,0.38568,23.125,0.1875,1,row6
16pt1.2sp,0.375,0.50933,0.31226,0,0.375,1,gap4-row5
16pt1.2sp,0.6875,0.41589,0.14494,0.4375,0.25,1,
16pt1.2sp,1.0625,0.42342,0.43801,1,0.0625,1,gap9
16pt1.2sp,1.25,0.47644,0.53152,1.0625,0.1875,1,
16pt1.2sp,1.5625,0.45914,0.4687,1.3125,0.25,1,gapQuestion
16pt1.2sp,1.875,0.55273,0.48372,1.625,0.25,1,gapQuestion
16pt1.2sp,2.1875,0.62474,0.50147,1.875,0.3125,1,Question
16pt1.2sp,2.3125,0.50439,0.54793,2.25,0.0625,1,
16pt1.2sp,2.875,0.51804,0.29362,2.5,0.375,1,row4
16pt1.2sp,3.1875,0.6418,0.57402,2.9375,0.25,1,
16pt1.2sp,3.625,0.61278,0.30614,3.4375,0.1875,1,gap4
16pt1.2sp,4.0625,0.47528,0.28327,3.6875,0.375,1,gap3
16pt1.2sp,4.625,0.51477,0.28025,4.0625,0.5625,1,gap3
16pt1.2sp,5,0.53534,0.30226,4.625,0.375,1,gap4
16pt1.2sp,5.375,0.55036,0.47637,5.0625,0.3125,1,gapQuestion
16pt1.2sp,5.875,0.60497,0.34331,5.4375,0.4375,1,row6
16pt1.2sp,6.375,0.63878,0.39066,5.875,0.5,1,row8
16pt1.2sp,6.8125,0.61345,0.36,6.375,0.4375,1,gap6
16pt1.2sp,7.25,0.76611,0.35744,6.8125,0.4375,1,
16pt1.2sp,7.5625,0.83637,0.36269,7.25,0.3125,1,
16pt1.2sp,7.75,0.77394,0.37342,7.625,0.125,1,
16pt1.2sp,8,0.84136,0.36817,7.9375,0.0625,1,
16pt1.2sp,8.4375,0.6948,0.3489,8.25,0.1875,1,row6
16pt1.2sp,8.875,0.80147,0.45411,8.6875,0.1875,1,
16pt1.2sp,9.4375,0.91458,0.5505,9.25,0.1875,1,
16pt1.2sp,9.875,0.50912,0.23794,9.625,0.25,1,row2
16pt1.2sp,10.75,0.64479,0.28533,10.5625,0.1875,1,gap3
13pt2sp,0,0.65314,0.28697,0,0,1,gap2
13pt2sp,0.25,0.68735,0.33314,0,0.25,1,gap3
13pt2sp,0.9375,0.47378,0.67347,0.5625,0.375,1,Question
13pt2sp,1.5,0.55292,0.73794,1.1875,0.3125,1,
13pt2sp,1.5625,0.56608,0.77149,1.5625,0,1,
13pt2sp,2.0625,0.8236,0.58075,1.875,0.1875,1,
13pt2sp,2.3125,0.60778,0.5332,2.25,0.0625,1,row9
13pt2sp,2.625,0.74208,-0.0425,2.4375,0.1875,1,
13pt2sp,2.875,0.39501,0.64057,2.6875,0.1875,1,Question
13pt2sp,3.5,0.43673,0.18941,3.1875,0.3125,1,
13pt2sp,4,0.43687,0.25474,3.5625,0.4375,1,gap1
13pt2sp,4.25,0.44448,0.44337,4.0625,0.1875,1,gap6
13pt2sp,4.75,0.43496,0.38974,4.25,0.5,1,gap5
13pt2sp,5,0.43494,0.48299,4.75,0.25,1,gap7
13pt2sp,5.375,0.44806,0.51082,5.0625,0.3125,1,gap8
13pt2sp,5.625,0.44367,0.59644,5.375,0.25,1,gapQuestion
13pt2sp,5.875,0.4657,0.65681,5.625,0.25,1,Question
13pt2sp,6.1875,0.46957,0.36237,5.9375,0.25,1,gap4
13pt2sp,6.4375,0.48882,0.41096,6.1875,0.25,1,gap5
13pt2sp,6.9375,0.44508,0.27274,6.6875,0.25,1,row2
13pt2sp,7.25,0.44972,0.27247,7,0.25,1,row2
13pt2sp,7.75,0.45509,0.35579,7.25,0.5,1,gap4
13pt2sp,8.1875,0.46383,0.37022,7.8125,0.375,1,gap4
13pt2sp,9,0.46359,0.461,8.25,0.75,1,gap7
13pt2sp,9.25,0.43244,0.65311,9,0.25,1,Question
13pt2sp,9.5,0.46386,0.62154,9.25,0.25,1,gapQuestion
13pt2sp,10,0.46077,0.48616,9.5,0.5,1,gap7
13pt2sp,10.4375,0.51069,0.46106,10.0625,0.375,1,gap7
13pt2sp,10.6875,0.46351,0.47943,10.4375,0.25,1,gap7
13pt2sp,11.0625,0.4771,0.49823,10.6875,0.375,1,gap8
13pt2sp,11.4375,0.49272,0.64906,11.125,0.3125,1,Question
13pt2sp,11.875,0.47362,0.47403,11.5,0.375,1,gap7
13pt2sp,12.4375,0.45287,0.50467,11.875,0.5625,1,gap8
13pt2sp,12.8125,0.52302,0.66409,12.5,0.3125,1,Question
13pt2sp,13.375,0.4694,0.54074,12.9375,0.4375,1,gap9
13pt2sp,13.6875,0.48783,0.50639,13.375,0.3125,1,gap8
13pt2sp,14,0.55792,0.50729,13.6875,0.3125,1,gap8
13pt2sp,14.4375,0.61163,0.50951,14,0.4375,1,gap8
13pt2sp,14.875,0.69549,0.5449,14.4375,0.4375,1,gap9
13pt2sp,15.1875,0.69145,0.54189,14.9375,0.25,1,gap9
13pt2sp,15.4375,0.56239,0.50679,15.25,0.1875,1,gap8
13pt2sp,16.0625,0.86306,0.50937,15.5,0.5625,1,
13pt2sp,16.3125,0.77091,0.52164,16.125,0.1875,1,
13pt2sp,16.625,0.76338,0.5384,16.3125,0.3125,1,
13pt2sp,16.9375,0.81552,0.57406,16.6875,0.25,1,
13pt2sp,17.25,0.85757,0.56468,17,0.25,1,
13pt2sp,17.5625,0.76721,0.56433,17.25,0.3125,1,
13pt2sp,17.9375,0.72965,0.59308,17.5625,0.375,1,
13pt2sp,18.125,0.75288,0.6001,18,0.125,1,
13pt2sp,18.875,0.67612,0.56582,18.25,0.625,1,gap9-row10
13pt2sp,19.1875,0.61445,0.50147,18.875,0.3125,1,gap8
13pt2sp,19.5625,0.57549,0.49908,19.1875,0.375,1,gap8
13pt2sp,19.9375,0.5566,0.52496,19.5625,0.375,1,gap8
13pt2sp,20.625,0.59417,0.52305,19.9375,0.6875,1,gap8
13pt2sp,20.875,0.58161,0.54464,20.6875,0.1875,1,gap9
13pt2sp,21.1875,0.62368,0.55862,20.9375,0.25,1,gap9
13pt2sp,21.375,0.51411,0.89566,21.25,0.125,1,
