MEDIA_NAME,TIME(2020/08/09 11:16:02.241),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI,
start screen,0.00000,0.36894,0.14182,0.00000,0.00000,1,,
start screen,0.01636,0.36820,0.14154,0.00000,0.01636,1,,
start screen,0.03381,0.36720,0.14022,0.00000,0.03382,1,,
start screen,0.04944,0.36622,0.13860,0.00000,0.04944,1,,
start screen,0.06598,0.36567,0.13770,0.00000,0.06598,1,,
start screen,0.08240,0.36518,0.13529,0.00000,0.08240,1,,
start screen,0.09888,0.36477,0.13351,0.00000,0.09888,1,,
start screen,0.11572,0.35451,0.10998,0.00000,0.09888,0,,
start screen,0.13287,0.36237,0.11402,0.00000,0.09888,0,,
start screen,0.14972,0.36545,0.11852,0.00000,0.09888,0,,
start screen,0.16492,0.36598,0.12653,0.11572,0.04919,1,,
start screen,0.18140,0.36315,0.13209,0.11572,0.06567,1,,
start screen,0.19788,0.36126,0.13580,0.11572,0.08215,1,,
start screen,0.21454,0.36457,0.13592,0.11572,0.09882,1,,
start screen,0.23132,0.36568,0.13476,0.11572,0.11560,1,,
start screen,0.24786,0.36666,0.13441,0.11572,0.13214,1,,
start screen,0.26349,0.36770,0.13826,0.11572,0.14777,1,,
start screen,0.27942,0.37091,0.14342,0.11572,0.16370,1,,
start screen,0.29608,0.37350,0.14701,0.11572,0.18036,1,,
start screen,0.31268,0.37282,0.14308,0.11572,0.19696,1,,
start screen,0.32935,0.37083,0.14342,0.11572,0.21362,1,,
start screen,0.34662,0.36914,0.14406,0.11572,0.23090,1,,
start screen,0.36267,0.36853,0.14478,0.11572,0.24695,1,,
start screen,0.37970,0.36865,0.14556,0.11572,0.26398,1,,
start screen,0.39496,0.36887,0.14668,0.11572,0.27924,1,,
start screen,0.41125,0.37509,0.14598,0.11572,0.29553,1,,
start screen,0.42786,0.42018,0.21473,0.11572,0.29553,0,,
start screen,0.44434,0.63373,0.54551,0.11572,0.29553,0,,
start screen,0.46069,0.63400,0.47136,0.11572,0.29553,0,,
start screen,0.47827,0.71156,0.54303,0.11572,0.29553,0,,
start screen,0.49323,0.68142,0.49128,0.11572,0.29553,0,,
start screen,0.50958,0.66444,0.43537,0.11572,0.29553,0,,
start screen,0.52606,0.62710,0.36243,0.11572,0.29553,0,,
start screen,0.54285,0.61268,0.35111,0.11572,0.29553,0,,
start screen,0.55994,0.61346,0.36276,0.11572,0.29553,0,,
start screen,0.57635,0.61624,0.35973,0.52606,0.05029,1,,
start screen,0.59314,0.61791,0.35791,0.52606,0.06708,1,,
start screen,0.61023,0.61416,0.35591,0.52606,0.08417,1,,
start screen,0.62445,0.61617,0.35546,0.52606,0.09839,1,,
start screen,0.64099,0.61770,0.35470,0.52606,0.11493,1,,
start screen,0.65735,0.61733,0.36054,0.52606,0.13129,1,,
start screen,0.67450,0.61727,0.36159,0.52606,0.14844,1,,
start screen,0.69165,0.61732,0.36178,0.52606,0.16559,1,,
start screen,0.70801,0.61786,0.36047,0.52606,0.18195,1,,
start screen,0.72321,0.61829,0.35695,0.52606,0.19714,1,,
start screen,0.73962,0.61870,0.35340,0.52606,0.21356,1,,
start screen,0.75592,0.61886,0.35441,0.52606,0.22986,1,,
start screen,0.77234,0.61849,0.35584,0.52606,0.24628,1,,
start screen,0.78949,0.61807,0.35815,0.52606,0.26343,1,,
start screen,0.80603,0.61789,0.36102,0.52606,0.27997,1,,
start screen,0.82281,0.61719,0.36256,0.52606,0.29675,1,,
start screen,0.84119,0.61663,0.36322,0.52606,0.31512,1,,
start screen,0.85492,0.61635,0.36132,0.52606,0.32886,1,,
start screen,0.87146,0.61662,0.35923,0.52606,0.34540,1,,
start screen,0.88806,0.61694,0.35667,0.52606,0.36200,1,,
start screen,0.90466,0.61720,0.35622,0.52606,0.37860,1,,
start screen,0.92175,0.61662,0.35664,0.52606,0.39569,1,,
start screen,0.93829,0.61603,0.35755,0.52606,0.41223,1,,
start screen,0.95349,0.61591,0.35670,0.52606,0.42743,1,,
start screen,0.97003,0.61558,0.35620,0.52606,0.44397,1,,
start screen,0.98651,0.61530,0.35561,0.52606,0.46045,1,,
start screen,1.00293,0.61494,0.35529,0.52606,0.47687,1,,
start screen,1.01984,0.61485,0.35441,0.52606,0.49377,1,,
start screen,1.03546,0.61478,0.35325,0.52606,0.50940,1,,
start screen,1.05176,0.61467,0.35220,0.52606,0.52570,1,,
start screen,1.06787,0.61481,0.35167,0.52606,0.54181,1,,
start screen,1.08453,0.61488,0.35163,0.52606,0.55847,1,,
start screen,1.10095,0.61497,0.35209,0.52606,0.57489,1,,
start screen,1.11792,0.61498,0.35221,0.52606,0.59186,1,,
start screen,1.13446,0.61495,0.35258,0.52606,0.60840,1,,
start screen,1.15112,0.61448,0.35288,0.52606,0.62506,1,,
start screen,1.16846,0.61430,0.35322,0.52606,0.64240,1,,
start screen,1.18353,0.61414,0.35352,0.52606,0.65747,1,,
start screen,1.20007,0.61347,0.35375,0.52606,0.67401,1,,
start screen,1.21661,0.61352,0.35334,0.52606,0.69055,1,,
start screen,1.23328,0.61362,0.35235,0.52606,0.70721,1,,
start screen,1.24982,0.61323,0.35086,0.52606,0.72375,1,,
start screen,1.26685,0.61253,0.35027,0.52606,0.74078,1,,
start screen,1.28204,0.61186,0.34987,0.52606,0.75598,1,,
start screen,1.29852,0.61166,0.35015,0.52606,0.77246,1,,
start screen,1.31512,0.61058,0.35044,0.52606,0.78906,1,,
start screen,1.33167,0.61009,0.35143,0.52606,0.80560,1,,
start screen,1.34845,0.60919,0.35235,0.52606,0.82239,1,,
start screen,1.36566,0.60829,0.35384,0.52606,0.83960,1,,
start screen,1.38153,0.60740,0.35525,0.52606,0.85547,1,,
13pt1.2spA,0.00000,0.60699,0.35605,0.00000,0.00000,1,,
13pt1.2spA,0.01654,0.58333,0.36812,0.00000,0.00000,0,,
13pt1.2spA,0.03302,0.57233,0.36953,0.00000,0.00000,0,,
13pt1.2spA,0.04895,0.56978,0.36308,0.00000,0.00000,0,,
13pt1.2spA,0.06586,0.56943,0.36130,0.01654,0.04932,1,,
13pt1.2spA,0.08221,0.56922,0.36023,0.01654,0.06567,1,,
13pt1.2spA,0.09808,0.57174,0.35706,0.01654,0.08154,1,,
13pt1.2spA,0.11475,0.57132,0.35593,0.01654,0.09821,1,,
13pt1.2spA,0.13153,0.57093,0.35683,0.01654,0.11499,1,,
13pt1.2spA,0.14807,0.56898,0.35541,0.01654,0.13153,1,,
13pt1.2spA,0.16376,0.57163,0.36027,0.01654,0.14722,1,,
13pt1.2spA,0.18085,0.57375,0.36491,0.01654,0.16431,1,,
13pt1.2spA,0.19733,0.57605,0.36881,0.01654,0.18079,1,,
13pt1.2spA,0.21338,0.57649,0.37239,0.01654,0.19684,1,,
13pt1.2spA,0.23035,0.57691,0.37501,0.01654,0.21381,1,,
13pt1.2spA,0.24689,0.57769,0.37519,0.01654,0.23035,1,,
13pt1.2spA,0.26428,0.57744,0.37458,0.01654,0.24774,1,,
