MEDIA_NAME,TIME(2020/06/18 16:22:17.797),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI
start screen,0.34619,0.55893,0.17944,0,0.34619,1,
start screen,0.59277,0.5076,0.25879,0.36426,0.22852,1,
start screen,1.13428,0.46712,0.17487,0.90479,0.22949,1,
start screen,1.41309,0.49654,0.13183,1.15039,0.2627,1,
start screen,1.51172,0.59605,0.16338,1.42969,0.08203,1,
20pt1.2sp,0.18213,0.55954,0.19222,0,0.18213,1,
20pt1.2sp,0.45947,0.48617,0.16279,0.19678,0.2627,1,
20pt1.2sp,1.00391,0.24438,0.16798,0.52588,0.47803,1,
20pt1.2sp,1.4624,0.2725,0.15068,1.02002,0.44238,1,
20pt1.2sp,1.97217,0.3169,0.13198,1.479,0.49316,1,
20pt1.2sp,2.0542,0.2914,0.24491,1.99023,0.06396,1,gap1
20pt1.2sp,2.33301,0.24454,0.4131,2.11865,0.21436,1,gap6
20pt1.2sp,2.98975,0.24621,0.15129,2.39795,0.5918,1,
20pt1.2sp,3.38428,0.3433,0.14948,3.00635,0.37793,1,
20pt1.2sp,3.84424,0.39912,0.13469,3.40039,0.44385,1,
20pt1.2sp,4.13965,0.41179,0.13702,3.86084,0.27881,1,
20pt1.2sp,4.36963,0.49496,0.12921,4.15625,0.21338,1,
20pt1.2sp,4.8125,0.56376,0.1037,4.38623,0.42627,1,
20pt1.2sp,5.10986,0.58528,0.09489,4.8291,0.28076,1,
20pt1.2sp,5.42188,0.624,0.08771,5.12646,0.29541,1,
20pt1.2sp,5.84912,0.67134,0.11955,5.43799,0.41113,1,
20pt1.2sp,6.06201,0.44524,0.15758,5.86572,0.19629,1,
20pt1.2sp,6.50635,0.24619,0.21736,6.12793,0.37842,1,gap0
20pt1.2sp,6.8999,0.26371,0.18853,6.52197,0.37793,1,
20pt1.2sp,7.63916,0.31838,0.14723,6.9165,0.72266,1,
20pt1.2sp,7.96826,0.3764,0.20295,7.65576,0.3125,1,gap0
20pt1.2sp,8.37793,0.45257,0.17101,7.98438,0.39355,1,
20pt1.2sp,8.78906,0.53592,0.16625,8.39502,0.39404,1,
20pt1.2sp,9.16748,0.59866,0.18584,8.80566,0.36182,1,
20pt1.2sp,9.4458,0.58541,0.15632,9.18457,0.26123,1,
20pt1.2sp,9.74121,0.383,0.15012,9.51221,0.229,1,
20pt1.2sp,10.28467,0.23115,0.20533,9.80811,0.47656,1,gap0
20pt1.2sp,10.58008,0.30793,0.22303,10.30469,0.27539,1,row1
20pt1.2sp,10.92578,0.36823,0.16373,10.59668,0.3291,1,
20pt1.2sp,11.15576,0.30562,0.22804,10.94238,0.21338,1,row1
20pt1.2sp,11.64795,0.23763,0.2401,11.17383,0.47412,1,gap1
20pt1.2sp,11.97607,0.24604,0.23725,11.66406,0.31201,1,gap1
20pt1.2sp,12.30469,0.34555,0.24922,11.99268,0.31201,1,gap1
20pt1.2sp,12.7002,0.421,0.21802,12.32129,0.37891,1,gap0
20pt1.2sp,13.10986,0.53489,0.24906,12.71533,0.39453,1,gap1
20pt1.2sp,13.48779,0.52861,0.23456,13.12646,0.36133,1,row1-gap1
20pt1.2sp,13.71777,0.42309,0.24891,13.50439,0.21338,1,gap1
20pt1.2sp,13.96436,0.22548,0.28775,13.78418,0.18018,1,gap2
20pt1.2sp,14.49023,0.24583,0.268,14.17725,0.31299,1,row2
20pt1.2sp,15.3125,0.32911,0.2829,14.50635,0.80615,1,gap2
20pt1.2sp,15.67285,0.43923,0.27338,15.33057,0.34229,1,gap2
20pt1.2sp,16.08398,0.49519,0.30416,15.68945,0.39453,1,row3-gap3
20pt1.2sp,16.41309,0.57244,0.25541,16.10254,0.31055,1,gap1
20pt1.2sp,16.75781,0.63049,0.24527,16.42822,0.32959,1,gap1
20pt1.2sp,17.34863,0.69001,0.26061,16.77344,0.5752,1,row2
20pt1.2sp,17.87402,0.76652,0.28114,17.36572,0.5083,1,gap2
20pt1.2sp,18.25244,0.8329,0.28766,17.89063,0.36182,1,gap2
20pt1.2sp,18.62988,0.80437,0.26818,18.26953,0.36035,1,row2
20pt1.2sp,18.69678,0.74733,0.25938,18.64697,0.0498,1,row2
20pt1.2sp,19.20508,0.24908,0.37056,18.76172,0.44336,1,row5
20pt1.2sp,20.02783,0.29797,0.32942,19.22168,0.80615,1,row4
20pt1.2sp,20.7832,0.349,0.32457,20.04199,0.74121,1,gap3
20pt1.2sp,21.19287,0.42123,0.30223,20.79785,0.39502,1,row3
20pt1.2sp,21.68506,0.52984,0.31124,21.20898,0.47607,1,gap3
20pt1.2sp,22.08105,0.56617,0.32725,21.70215,0.37891,1,gap3-row4
20pt1.2sp,22.33203,0.64896,0.29139,22.09717,0.23486,1,gap2
20pt1.2sp,22.93457,0.70362,0.33453,22.54688,0.3877,1,row4
20pt1.2sp,23.14795,0.59343,0.33114,22.95068,0.19727,1,row4
20pt1.2sp,23.72363,0.20945,0.34881,23.21436,0.50928,1,gap4
20pt1.2sp,24.15039,0.25849,0.36783,23.74023,0.41016,1,row5
20pt1.2sp,24.42969,0.27186,0.35332,24.16699,0.2627,1,gap4
20pt1.2sp,24.83936,0.37401,0.3432,24.4458,0.39355,1,gap4
20pt1.2sp,25.31592,0.4614,0.36351,24.85596,0.45996,1,gap4-row5
20pt1.2sp,25.66162,0.50572,0.34715,25.33203,0.32959,1,gap4
20pt1.2sp,26.04053,0.51406,0.36387,25.67822,0.3623,1,gap4-row5
20pt1.2sp,26.4834,0.57765,0.3632,26.05518,0.42822,1,gap4-row5
20pt1.2sp,26.77881,0.64916,0.36571,26.5,0.27881,1,row5
20pt1.2sp,27.15674,0.71866,0.37327,26.79492,0.36182,1,row5
20pt1.2sp,27.25586,0.6233,0.38945,27.17285,0.08301,1,gap5
20pt1.2sp,27.81445,0.25686,0.44796,27.3208,0.49365,1,gap7
20pt1.2sp,28.38867,0.25262,0.40193,28.07666,0.31201,1,row6
20pt1.2sp,28.70215,0.24607,0.38716,28.40527,0.29688,1,gap5
20pt1.2sp,29.11133,0.31862,0.42443,28.7168,0.39453,1,gap6
20pt1.2sp,29.58936,0.38572,0.40486,29.12891,0.46045,1,row6
20pt1.2sp,29.93555,0.3806,0.37043,29.60449,0.33105,1,row5
20pt1.2sp,30.32764,0.39892,0.36769,29.95117,0.37646,1,row5
20pt1.2sp,30.65625,0.42885,0.37108,30.34473,0.31152,1,row5
20pt1.2sp,31.11621,0.46117,0.41063,30.67285,0.44336,1,row6-gap6
20pt1.2sp,31.42822,0.45321,0.38812,31.13281,0.29541,1,gap5
20pt1.2sp,31.80713,0.49722,0.37688,31.44482,0.3623,1,gap5
20pt1.2sp,32.72607,0.22547,0.44674,31.87158,0.85449,1,row7-gap7
20pt1.2sp,33.51514,0.20336,0.43865,32.79297,0.72217,1,row7
20pt1.2sp,34.00732,0.29818,0.42979,33.53174,0.47559,1,gap6
20pt1.2sp,34.27002,0.36418,0.42069,34.02344,0.24658,1,gap6
20pt1.2sp,34.66504,0.42502,0.40735,34.28613,0.37891,1,row6
20pt1.2sp,35.17383,0.47188,0.41498,34.68115,0.49268,1,gap6
20pt1.2sp,35.71631,0.48299,0.40951,35.19141,0.5249,1,row6
20pt1.2sp,36.12695,0.54025,0.40794,35.73291,0.39404,1,row6
20pt1.2sp,36.66895,0.58933,0.43824,36.14355,0.52539,1,row7
20pt1.2sp,36.86816,0.6414,0.25412,36.68555,0.18262,1,gap1
20pt1.2sp,37.40869,0.67415,0.41873,37.03076,0.37793,1,gap6
20pt1.2sp,37.62109,0.53575,0.44758,37.4248,0.19629,1,gap7
20pt1.2sp,38.14795,0.22116,0.48433,37.6875,0.46045,1,gap8
20pt1.2sp,38.8374,0.25352,0.48544,38.16357,0.67383,1,gap8
20pt1.2sp,39.14941,0.33555,0.47013,38.854,0.29541,1,row8
20pt1.2sp,39.51123,0.3864,0.44356,39.16553,0.3457,1,row7
20pt1.2sp,40.71045,0.3698,0.46898,39.72461,0.98584,1,gap7-row8
20pt1.2sp,41.1875,0.43645,0.4503,40.72705,0.46045,1,gap7
20pt1.2sp,41.45068,0.4293,0.47183,41.2041,0.24658,1,row8
20pt1.2sp,42.17236,0.23391,0.49842,41.51563,0.65674,1,gap8
20pt1.2sp,42.66602,0.34998,0.51336,42.18945,0.47656,1,row9
20pt1.2sp,43.30713,0.41828,0.49214,42.68115,0.62598,1,gap8
20pt1.2sp,43.66895,0.49211,0.49512,43.32373,0.34521,1,gap8
20pt1.2sp,44.04492,0.57157,0.52027,43.68359,0.36133,1,gap9
20pt1.2sp,44.32422,0.65891,0.48569,44.0625,0.26172,1,gap8
20pt1.2sp,44.5874,0.63263,0.51152,44.34131,0.24609,1,row9
20pt1.2sp,44.94824,0.30602,0.55366,44.65381,0.29443,1,gap10
20pt1.2sp,45.01465,0.28062,0.58815,44.96582,0.04883,1,gapQuestion
20pt1.2sp,45.68896,0.22543,0.61875,45.33545,0.35352,1,gapQuestion
20pt1.2sp,46.52637,0.22845,0.62113,45.70557,0.8208,1,gapQuestion
20pt1.2sp,46.85547,0.31179,0.57501,46.54346,0.31201,1,gap10-row11
20pt1.2sp,47.11768,0.31305,0.62164,46.87061,0.24707,1,gapQuestion
20pt1.2sp,47.49561,0.24601,0.63392,47.13428,0.36133,1,gapQuestion
20pt1.2sp,48.18604,0.32205,0.59846,47.80811,0.37793,1,gapQuestion
20pt1.2sp,48.67871,0.36833,0.62627,48.20215,0.47656,1,gapQuestion
20pt1.2sp,49.28809,0.31178,0.61848,48.6958,0.59229,1,gapQuestion
20pt1.2sp,49.64795,0.39133,0.63039,49.30322,0.34473,1,gapQuestion
20pt1.2sp,49.99268,0.48396,0.63582,49.66455,0.32813,1,gapQuestion
20pt1.2sp,50.53516,0.51554,0.63539,50.0083,0.52686,1,gapQuestion
20pt1.2sp,51.01123,0.52066,0.60545,50.55176,0.45947,1,gapQuestion
20pt1.2sp,51.521,0.46065,0.60628,51.03174,0.48926,1,gapQuestion
20pt1.2sp,51.83252,0.37242,0.61068,51.53711,0.29541,1,gapQuestion
