MEDIA_NAME,TIME(2020/06/25 11:24:09.913),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI,
start screen,0.00000,0.00000,0.00000,0.00000,0.00000,0,,
start screen,0.06250,0.00000,0.00000,0.00000,0.00000,0,,
start screen,0.06250,0.49306,0.10097,0.00000,0.00000,0,,
start screen,0.06250,0.56370,0.18527,0.00000,0.00000,0,,
start screen,0.12500,0.58905,0.20956,0.00000,0.00000,0,,
start screen,0.12500,0.63795,0.26583,0.00000,0.00000,0,,
start screen,0.12500,0.64015,0.28142,0.00000,0.00000,0,,
start screen,0.12500,0.64089,0.30276,0.00000,0.00000,0,,
start screen,0.18750,0.64126,0.31525,0.12500,0.06250,1,,
start screen,0.18750,0.64051,0.30663,0.12500,0.06250,1,,
start screen,0.18750,0.63874,0.29945,0.12500,0.06250,1,,
start screen,0.18750,0.63746,0.29372,0.12500,0.06250,1,,
start screen,0.25000,0.63776,0.28911,0.12500,0.12500,1,,
start screen,0.25000,0.64022,0.28750,0.12500,0.12500,1,,
start screen,0.25000,0.64218,0.28620,0.12500,0.12500,1,,
start screen,0.25000,0.64117,0.28295,0.12500,0.12500,1,,
start screen,0.31250,0.64222,0.28210,0.12500,0.18750,1,,
start screen,0.31250,0.64310,0.28109,0.12500,0.18750,1,,
start screen,0.31250,0.64337,0.27983,0.12500,0.18750,1,,
start screen,0.31250,0.64332,0.27902,0.12500,0.18750,1,,
start screen,0.37500,0.64328,0.27806,0.12500,0.25000,1,,
start screen,0.37500,0.64346,0.27824,0.12500,0.25000,1,,
start screen,0.37500,0.64428,0.27710,0.12500,0.25000,1,,
start screen,0.43750,0.64503,0.27568,0.12500,0.31250,1,,
start screen,0.43750,0.64446,0.27480,0.12500,0.31250,1,,
start screen,0.43750,0.64378,0.27284,0.12500,0.31250,1,,
start screen,0.43750,0.64318,0.27141,0.12500,0.31250,1,,
start screen,0.50000,0.64281,0.27023,0.12500,0.37500,1,,
start screen,0.50000,0.64298,0.27056,0.12500,0.37500,1,,
start screen,0.50000,0.64314,0.27118,0.12500,0.37500,1,,
start screen,0.50000,0.79135,0.25092,0.12500,0.37500,0,,
start screen,0.56250,0.79135,0.25092,0.12500,0.37500,0,,
start screen,0.56250,0.79135,0.25092,0.12500,0.37500,0,,
start screen,0.56250,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.56250,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.68750,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.68750,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.68750,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.68750,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.76485,0.11188,0.12500,0.37500,0,,
start screen,0.75000,1.10331,0.31154,0.12500,0.37500,0,,
start screen,0.81250,0.88985,0.35391,0.12500,0.37500,0,,
start screen,0.81250,0.81853,0.37031,0.12500,0.37500,0,,
start screen,0.81250,0.65768,0.39595,0.12500,0.37500,0,,
start screen,0.81250,0.62013,0.43879,0.12500,0.37500,0,,
start screen,0.87500,0.60762,0.45307,0.12500,0.37500,0,,
start screen,0.87500,0.58435,0.47430,0.12500,0.37500,0,,
start screen,0.87500,0.58191,0.46439,0.12500,0.37500,0,,
start screen,0.87500,0.58110,0.46108,0.12500,0.37500,0,,
start screen,0.93750,0.58218,0.46138,0.87500,0.06250,1,,
start screen,0.93750,0.58550,0.46675,0.87500,0.06250,1,,
start screen,0.93750,0.58760,0.46876,0.87500,0.06250,1,,
start screen,0.93750,0.58524,0.46949,0.87500,0.06250,1,,
start screen,1.00000,0.58524,0.46949,0.87500,0.12500,1,,
start screen,1.00000,0.58524,0.46949,0.87500,0.12500,1,,
start screen,1.00000,0.58524,0.46949,0.87500,0.12500,1,,
start screen,1.00000,0.58539,0.46869,0.87500,0.12500,0,,
start screen,1.06250,0.58539,0.46869,0.87500,0.12500,0,,
