MEDIA_NAME,TIME(2020/07/29 20:34:35.614),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI,
start screen,0.00000,0.38492,0.05806,0.00000,0.00000,1,,
start screen,0.12500,0.38475,0.06235,0.00000,0.12500,1,,
start screen,0.12500,0.38471,0.06624,0.00000,0.12500,1,,
start screen,0.12500,0.38468,0.06969,0.00000,0.12500,1,,
start screen,0.12500,0.38481,0.07125,0.00000,0.12500,1,,
start screen,0.12500,0.38424,0.07290,0.00000,0.12500,1,,
start screen,0.12500,0.38375,0.07462,0.00000,0.12500,1,,
start screen,0.12500,0.37249,0.10015,0.00000,0.12500,0,,
start screen,0.12500,0.37297,0.10778,0.00000,0.12500,0,,
start screen,0.25000,0.37351,0.11332,0.00000,0.12500,0,,
start screen,0.25000,0.37545,0.11837,0.12500,0.12500,1,,
start screen,0.25000,0.37655,0.12414,0.12500,0.12500,1,,
start screen,0.25000,0.37727,0.12799,0.12500,0.12500,1,,
start screen,0.25000,0.37840,0.13172,0.12500,0.12500,1,,
start screen,0.25000,0.37900,0.13416,0.12500,0.12500,1,,
start screen,0.25000,0.37947,0.13606,0.12500,0.12500,1,,
start screen,0.25000,0.37946,0.13719,0.12500,0.12500,1,,
start screen,0.37500,0.37955,0.13816,0.12500,0.25000,1,,
start screen,0.37500,0.37953,0.13826,0.12500,0.25000,1,,
start screen,0.37500,0.37972,0.13686,0.12500,0.25000,1,,
start screen,0.37500,0.37885,0.13657,0.12500,0.25000,1,,
start screen,0.37500,0.37800,0.13545,0.12500,0.25000,1,,
start screen,0.37500,0.37800,0.13545,0.12500,0.25000,1,,
start screen,0.37500,0.37800,0.13545,0.12500,0.25000,1,,
start screen,0.50000,0.37800,0.13545,0.12500,0.37500,1,,
start screen,0.50000,0.37912,0.14098,0.12500,0.37500,0,,
start screen,0.50000,0.37912,0.14098,0.12500,0.37500,0,,
start screen,0.50000,0.37912,0.14098,0.12500,0.37500,0,,
start screen,0.50000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.50000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.50000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.50000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.62500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.75000,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.87500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.87500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.87500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.87500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.87500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.87500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.87500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,0.87500,0.00000,0.00000,0.12500,0.37500,0,,
start screen,1.00000,0.42270,0.38954,0.12500,0.37500,0,,
start screen,1.00000,0.41742,0.40472,0.12500,0.37500,0,,
start screen,1.00000,0.41578,0.41082,0.12500,0.37500,0,,
start screen,1.00000,0.41578,0.41221,1.00000,0.00000,1,,
start screen,1.00000,0.41526,0.41817,1.00000,0.00000,1,,
start screen,1.00000,0.41501,0.42260,1.00000,0.00000,1,,
start screen,1.00000,0.42561,0.43720,1.00000,0.00000,1,,
start screen,1.12500,0.43333,0.45013,1.00000,0.12500,1,,
start screen,1.12500,0.43927,0.45961,1.00000,0.12500,1,,
start screen,1.12500,0.44638,0.46226,1.00000,0.12500,1,,
