MEDIA_NAME,TIME(2020/07/22 18:04:25.858),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI,
13pt1sp,0.12500,0.50385,0.25126,0.00000,0.12500,1,,
13pt1sp,0.18750,0.50496,0.25278,0.00000,0.18750,1,,
13pt1sp,0.18750,0.50611,0.25405,0.00000,0.18750,1,,
13pt1sp,0.18750,0.50591,0.25222,0.00000,0.18750,1,,
13pt1sp,0.18750,0.50573,0.25006,0.00000,0.18750,1,,
13pt1sp,0.25000,0.50665,0.25101,0.00000,0.25000,1,,
13pt1sp,0.25000,0.50755,0.24981,0.00000,0.25000,1,,
13pt1sp,0.25000,0.50835,0.24923,0.00000,0.25000,1,,
13pt1sp,0.31250,0.50795,0.25036,0.00000,0.31250,1,,
13pt1sp,0.31250,0.50735,0.25168,0.00000,0.31250,1,,
13pt1sp,0.31250,0.50681,0.25346,0.00000,0.31250,1,,
13pt1sp,0.31250,0.50669,0.25508,0.00000,0.31250,1,,
13pt1sp,0.37500,0.50695,0.25757,0.00000,0.37500,1,gap0,
13pt1sp,0.37500,0.50720,0.25928,0.00000,0.37500,1,gap0,
13pt1sp,0.37500,0.50599,0.25770,0.00000,0.37500,1,gap0,
13pt1sp,0.37500,0.49951,0.25583,0.00000,0.37500,1,,
13pt1sp,0.43750,0.49348,0.25380,0.00000,0.43750,1,,
13pt1sp,0.43750,0.45992,0.25386,0.00000,0.43750,0,,
13pt1sp,0.43750,0.38486,0.24104,0.00000,0.43750,0,,
13pt1sp,0.43750,0.36094,0.24107,0.00000,0.43750,0,,
13pt1sp,0.50000,0.30958,0.23973,0.00000,0.43750,0,,
13pt1sp,0.50000,0.30168,0.23268,0.00000,0.43750,0,,
13pt1sp,0.50000,0.29829,0.22714,0.00000,0.43750,0,,
13pt1sp,0.50000,0.29928,0.23177,0.50000,0.00000,1,,
13pt1sp,0.56250,0.30015,0.23285,0.50000,0.06250,1,,
13pt1sp,0.56250,0.30084,0.23434,0.50000,0.06250,1,,
13pt1sp,0.56250,0.29730,0.23729,0.50000,0.06250,1,,
13pt1sp,0.62500,0.29585,0.24071,0.50000,0.12500,1,,
13pt1sp,0.62500,0.29477,0.24351,0.50000,0.12500,1,,
13pt1sp,0.62500,0.29386,0.24572,0.50000,0.12500,1,,
13pt1sp,0.62500,0.29325,0.24732,0.50000,0.12500,1,,
13pt1sp,0.68750,0.29257,0.24800,0.50000,0.18750,1,,
13pt1sp,0.68750,0.29232,0.24571,0.50000,0.18750,1,,
13pt1sp,0.68750,0.29276,0.24486,0.50000,0.18750,1,,
13pt1sp,0.68750,0.29302,0.24375,0.50000,0.18750,1,,
13pt1sp,0.75000,0.29273,0.24144,0.50000,0.25000,1,,
13pt1sp,0.75000,0.29261,0.23904,0.50000,0.25000,1,,
13pt1sp,0.75000,0.29257,0.23713,0.50000,0.25000,1,,
13pt1sp,0.75000,0.29257,0.23386,0.50000,0.25000,1,,
13pt1sp,0.81250,0.29202,0.23123,0.50000,0.31250,1,,
13pt1sp,0.81250,0.29160,0.22910,0.50000,0.31250,1,,
13pt1sp,0.81250,0.29212,0.22712,0.50000,0.31250,1,,
13pt1sp,0.81250,0.29216,0.22570,0.50000,0.31250,1,,
13pt1sp,0.87500,0.29223,0.22471,0.50000,0.37500,1,,
13pt1sp,0.87500,0.29303,0.22328,0.50000,0.37500,1,,
13pt1sp,0.87500,0.29282,0.19773,0.50000,0.37500,0,,
13pt1sp,0.93750,0.29201,0.21748,0.50000,0.37500,0,,
13pt1sp,0.93750,0.29513,0.22972,0.50000,0.37500,0,,
13pt1sp,0.93750,0.29712,0.23409,0.87500,0.06250,1,,
13pt1sp,0.93750,0.29819,0.23589,0.87500,0.06250,1,,
13pt1sp,1.00000,0.30675,0.23468,0.87500,0.12500,1,,
13pt1sp,1.00000,0.31168,0.23414,0.87500,0.12500,1,,
13pt1sp,1.00000,0.31502,0.23214,0.87500,0.12500,1,,
13pt1sp,1.00000,0.31474,0.22678,0.87500,0.12500,1,,
13pt1sp,1.06250,0.31429,0.22393,0.87500,0.18750,1,,
13pt1sp,1.06250,0.31392,0.22159,0.87500,0.18750,1,,
13pt1sp,1.06250,0.31425,0.22176,0.87500,0.18750,1,,
13pt1sp,1.06250,0.31535,0.22172,0.87500,0.18750,1,,
13pt1sp,1.12500,0.31640,0.22229,0.87500,0.25000,1,,
13pt1sp,1.12500,0.31833,0.22322,0.87500,0.25000,1,,
13pt1sp,1.12500,0.32017,0.22330,0.87500,0.25000,1,,
13pt1sp,1.12500,0.32178,0.22311,0.87500,0.25000,1,,
13pt1sp,1.18750,0.32204,0.22214,0.87500,0.31250,1,,
13pt1sp,1.18750,0.32175,0.22037,0.87500,0.31250,1,,
13pt1sp,1.18750,0.32142,0.21857,0.87500,0.31250,1,,
13pt1sp,1.25000,0.32174,0.21704,0.87500,0.37500,1,,
13pt1sp,1.25000,0.32229,0.21747,0.87500,0.37500,1,,
13pt1sp,1.25000,0.32288,0.21823,0.87500,0.37500,1,,
13pt1sp,1.25000,0.32315,0.21766,0.87500,0.37500,1,,
13pt1sp,1.31250,0.32256,0.21818,0.87500,0.43750,1,,
13pt1sp,1.31250,0.32195,0.21833,0.87500,0.43750,1,,
13pt1sp,1.31250,0.32201,0.21808,0.87500,0.43750,1,,
13pt1sp,1.31250,0.32197,0.21787,0.87500,0.43750,1,,
13pt1sp,1.37500,0.32197,0.21782,0.87500,0.50000,1,,
13pt1sp,1.37500,0.32326,0.21813,0.87500,0.50000,1,,
13pt1sp,1.37500,0.32434,0.21784,0.87500,0.50000,1,,
13pt1sp,1.37500,0.32532,0.21742,0.87500,0.50000,1,,
13pt1sp,1.43750,0.32625,0.21698,0.87500,0.56250,1,,
13pt1sp,1.43750,0.32718,0.21675,0.87500,0.56250,1,,
13pt1sp,1.43750,0.32801,0.21624,0.87500,0.56250,1,,
13pt1sp,1.43750,0.32931,0.21608,0.87500,0.56250,1,,
13pt1sp,1.50000,0.32935,0.21512,0.87500,0.62500,1,,
13pt1sp,1.50000,0.32938,0.21410,0.87500,0.62500,1,,
13pt1sp,1.50000,0.33001,0.21295,0.87500,0.62500,1,,
13pt1sp,1.56250,0.33076,0.21209,0.87500,0.68750,1,,
13pt1sp,1.56250,0.35438,0.19512,0.87500,0.68750,0,,
13pt1sp,1.56250,0.35849,0.19097,0.87500,0.68750,0,,
13pt1sp,1.56250,0.35195,0.18349,0.87500,0.68750,0,,
13pt1sp,1.62500,0.34935,0.18298,1.56250,0.06250,1,,
13pt1sp,1.62500,0.34857,0.18041,1.56250,0.06250,1,,
13pt1sp,1.62500,0.34984,0.18514,1.56250,0.06250,1,,
13pt1sp,1.62500,0.35055,0.18729,1.56250,0.06250,1,,
13pt1sp,1.68750,0.35188,0.18480,1.56250,0.12500,1,,
13pt1sp,1.68750,0.35374,0.18048,1.56250,0.12500,1,,
13pt1sp,1.68750,0.35510,0.17617,1.56250,0.12500,1,,
13pt1sp,1.68750,0.35620,0.17139,1.56250,0.12500,1,,
13pt1sp,1.75000,0.35739,0.16817,1.56250,0.18750,1,,
13pt1sp,1.75000,0.35851,0.16624,1.56250,0.18750,1,,
13pt1sp,1.75000,0.35912,0.16526,1.56250,0.18750,1,,
13pt1sp,1.75000,0.35977,0.16316,1.56250,0.18750,1,,
13pt1sp,1.81250,0.36034,0.16133,1.56250,0.25000,1,,
13pt1sp,1.81250,0.36125,0.16160,1.56250,0.25000,1,,
13pt1sp,1.81250,0.36184,0.16054,1.56250,0.25000,1,,
13pt1sp,1.87500,0.36237,0.15959,1.56250,0.31250,1,,
13pt1sp,1.87500,0.36439,0.15827,1.56250,0.31250,1,,
13pt1sp,1.87500,0.36691,0.15683,1.56250,0.31250,1,,
13pt1sp,1.87500,0.36920,0.15553,1.56250,0.31250,1,,
13pt1sp,1.93750,0.37138,0.15514,1.56250,0.37500,1,,
13pt1sp,1.93750,0.37249,0.15491,1.56250,0.37500,1,,
13pt1sp,1.93750,0.37347,0.15429,1.56250,0.37500,1,,
13pt1sp,1.93750,0.37447,0.15255,1.56250,0.37500,1,,
13pt1sp,2.00000,0.37534,0.15142,1.56250,0.43750,1,,
13pt1sp,2.00000,0.39719,0.13576,1.56250,0.43750,0,,
13pt1sp,2.00000,0.39016,0.12477,1.56250,0.43750,0,,
13pt1sp,2.00000,0.38845,0.13054,1.56250,0.43750,0,,
13pt1sp,2.06250,0.38793,0.13597,2.00000,0.06250,1,,
13pt1sp,2.06250,0.38524,0.13897,2.00000,0.06250,1,,
13pt1sp,2.06250,0.38435,0.14108,2.00000,0.06250,1,,
13pt1sp,2.06250,0.38371,0.14259,2.00000,0.06250,1,,
13pt1sp,2.12500,0.38267,0.14520,2.00000,0.12500,1,,
13pt1sp,2.12500,0.38182,0.15068,2.00000,0.12500,1,,
13pt1sp,2.12500,0.38127,0.15591,2.00000,0.12500,1,,
13pt1sp,2.18750,0.38130,0.15953,2.00000,0.18750,1,,
13pt1sp,2.18750,0.38170,0.16579,2.00000,0.18750,1,,
13pt1sp,2.18750,0.38194,0.17066,2.00000,0.18750,1,,
13pt1sp,2.18750,0.38316,0.17466,2.00000,0.18750,1,,
13pt1sp,2.25000,0.38459,0.17592,2.00000,0.25000,1,,
13pt1sp,2.25000,0.38576,0.17641,2.00000,0.25000,1,,
13pt1sp,2.25000,0.38645,0.17651,2.00000,0.25000,1,,
13pt1sp,2.25000,0.38666,0.17593,2.00000,0.25000,1,,
13pt1sp,2.31250,0.38693,0.17593,2.00000,0.31250,1,,
13pt1sp,2.31250,0.38644,0.17611,2.00000,0.31250,1,,
13pt1sp,2.31250,0.38655,0.17588,2.00000,0.31250,1,,
13pt1sp,2.31250,0.38669,0.17594,2.00000,0.31250,1,,
13pt1sp,2.37500,0.38774,0.17562,2.00000,0.37500,1,,
13pt1sp,2.37500,0.38914,0.17577,2.00000,0.37500,1,,
13pt1sp,2.37500,0.39043,0.17606,2.00000,0.37500,1,,
13pt1sp,2.37500,0.39024,0.17693,2.00000,0.37500,1,,
13pt1sp,2.43750,0.39012,0.17835,2.00000,0.43750,1,,
13pt1sp,2.43750,0.39005,0.17998,2.00000,0.43750,1,,
13pt1sp,2.43750,0.39188,0.18236,2.00000,0.43750,1,,
13pt1sp,2.50000,0.39297,0.18224,2.00000,0.50000,1,,
13pt1sp,2.50000,0.39396,0.18169,2.00000,0.50000,1,,
13pt1sp,2.50000,0.39545,0.18091,2.00000,0.50000,1,,
13pt1sp,2.50000,0.39730,0.18062,2.00000,0.50000,1,,
13pt1sp,2.56250,0.39903,0.18008,2.00000,0.56250,1,,
13pt1sp,2.56250,0.42586,0.18950,2.00000,0.56250,0,,
13pt1sp,2.56250,0.43563,0.18198,2.00000,0.56250,0,,
13pt1sp,2.56250,0.43912,0.18376,2.00000,0.56250,0,,
13pt1sp,2.62500,0.43106,0.19554,2.56250,0.06250,1,,
13pt1sp,2.62500,0.42918,0.20610,2.56250,0.06250,1,,
13pt1sp,2.62500,0.42806,0.21384,2.56250,0.06250,1,,
13pt1sp,2.62500,0.43063,0.21525,2.56250,0.06250,1,,
13pt1sp,2.68750,0.43223,0.21645,2.56250,0.12500,1,,
13pt1sp,2.68750,0.43340,0.21690,2.56250,0.12500,1,,
13pt1sp,2.68750,0.43374,0.21887,2.56250,0.12500,1,,
13pt1sp,2.68750,0.43454,0.22209,2.56250,0.12500,1,,
13pt1sp,2.75000,0.43534,0.22582,2.56250,0.18750,1,,
13pt1sp,2.75000,0.43601,0.22818,2.56250,0.18750,1,,
13pt1sp,2.75000,0.43672,0.22732,2.56250,0.18750,1,,
13pt1sp,2.81250,0.43724,0.22542,2.56250,0.25000,1,,
13pt1sp,2.81250,0.43683,0.22412,2.56250,0.25000,1,,
13pt1sp,2.81250,0.43653,0.22280,2.56250,0.25000,1,,
13pt1sp,2.81250,0.43621,0.22116,2.56250,0.25000,1,,
13pt1sp,2.87500,0.43541,0.21998,2.56250,0.31250,1,,
13pt1sp,2.87500,0.43544,0.21919,2.56250,0.31250,1,,
13pt1sp,2.87500,0.43549,0.21886,2.56250,0.31250,1,,
13pt1sp,2.87500,0.43848,0.21901,2.56250,0.31250,1,,
13pt1sp,2.93750,0.44092,0.21924,2.56250,0.37500,1,,
13pt1sp,2.93750,0.44317,0.21980,2.56250,0.37500,1,,
13pt1sp,2.93750,0.44492,0.22004,2.56250,0.37500,1,,
13pt1sp,2.93750,0.44664,0.21978,2.56250,0.37500,1,,
13pt1sp,3.00000,0.44821,0.21923,2.56250,0.43750,1,,
13pt1sp,3.00000,0.44990,0.21879,2.56250,0.43750,1,,
13pt1sp,3.00000,0.45079,0.21840,2.56250,0.43750,1,,
13pt1sp,3.00000,0.45161,0.21776,2.56250,0.43750,1,,
13pt1sp,3.06250,0.47973,0.21554,2.56250,0.43750,0,,
13pt1sp,3.06250,0.47678,0.21292,2.56250,0.43750,0,,
13pt1sp,3.06250,0.47573,0.21339,2.56250,0.43750,0,,
13pt1sp,3.12500,0.48048,0.21439,3.06250,0.06250,1,,
13pt1sp,3.12500,0.48428,0.21857,3.06250,0.06250,1,,
13pt1sp,3.12500,0.48685,0.22048,3.06250,0.06250,1,,
13pt1sp,3.12500,0.49033,0.21609,3.06250,0.06250,1,,
13pt1sp,3.18750,0.49259,0.21043,3.06250,0.12500,1,,
13pt1sp,3.18750,0.49432,0.20397,3.06250,0.12500,1,,
13pt1sp,3.18750,0.49369,0.19896,3.06250,0.12500,1,,
13pt1sp,3.18750,0.49440,0.19605,3.06250,0.12500,1,,
13pt1sp,3.25000,0.49498,0.19396,3.06250,0.18750,1,,
13pt1sp,3.25000,0.49522,0.19209,3.06250,0.18750,1,,
13pt1sp,3.25000,0.49596,0.19169,3.06250,0.18750,1,,
13pt1sp,3.25000,0.49663,0.19255,3.06250,0.18750,1,,
13pt1sp,3.31250,0.49711,0.19289,3.06250,0.25000,1,,
13pt1sp,3.31250,0.49686,0.19484,3.06250,0.25000,1,,
13pt1sp,3.31250,0.49665,0.19635,3.06250,0.25000,1,,
13pt1sp,3.31250,0.49756,0.19691,3.06250,0.25000,1,,
13pt1sp,3.37500,0.49798,0.19619,3.06250,0.31250,1,,
13pt1sp,3.37500,0.49834,0.19466,3.06250,0.31250,1,,
13pt1sp,3.37500,0.49876,0.19271,3.06250,0.31250,1,,
13pt1sp,3.43750,0.49898,0.19136,3.06250,0.37500,1,,
13pt1sp,3.43750,0.49918,0.19013,3.06250,0.37500,1,,
13pt1sp,3.43750,0.49984,0.18820,3.06250,0.37500,1,,
13pt1sp,3.43750,0.49954,0.18657,3.06250,0.37500,1,,
13pt1sp,3.50000,0.49927,0.18558,3.06250,0.43750,1,,
13pt1sp,3.50000,0.49938,0.18553,3.06250,0.43750,1,,
13pt1sp,3.50000,0.49923,0.18642,3.06250,0.43750,1,,
13pt1sp,3.50000,0.49910,0.18752,3.06250,0.43750,1,,
13pt1sp,3.56250,0.49904,0.18833,3.06250,0.50000,1,,
13pt1sp,3.56250,0.49899,0.18877,3.06250,0.50000,1,,
13pt1sp,3.56250,0.49896,0.18932,3.06250,0.50000,1,,
13pt1sp,3.56250,0.49929,0.19000,3.06250,0.50000,1,,
13pt1sp,3.62500,0.49961,0.19081,3.06250,0.56250,1,,
13pt1sp,3.62500,0.49991,0.19161,3.06250,0.56250,1,,
13pt1sp,3.62500,0.50007,0.19187,3.06250,0.56250,1,,
13pt1sp,3.62500,0.50012,0.19169,3.06250,0.56250,1,,
13pt1sp,3.68750,0.50016,0.19152,3.06250,0.62500,1,,
13pt1sp,3.68750,0.50028,0.19203,3.06250,0.62500,1,,
13pt1sp,3.68750,0.50106,0.19235,3.06250,0.62500,1,,
13pt1sp,3.68750,0.50179,0.19266,3.06250,0.62500,1,,
13pt1sp,3.75000,0.50231,0.19270,3.06250,0.68750,1,,
13pt1sp,3.75000,0.50240,0.19305,3.06250,0.68750,1,,
13pt1sp,3.75000,0.50247,0.19308,3.06250,0.68750,1,,
13pt1sp,3.81250,0.50281,0.19252,3.06250,0.75000,1,,
13pt1sp,3.81250,0.50375,0.19191,3.06250,0.75000,1,,
13pt1sp,3.81250,0.50464,0.19152,3.06250,0.75000,1,,
13pt1sp,3.81250,0.50582,0.19134,3.06250,0.75000,1,,
13pt1sp,3.87500,0.50728,0.19162,3.06250,0.81250,1,,
13pt1sp,3.87500,0.50875,0.19201,3.06250,0.81250,1,,
13pt1sp,3.87500,0.50972,0.19225,3.06250,0.81250,1,,
13pt1sp,3.87500,0.51047,0.19170,3.06250,0.81250,1,,
13pt1sp,3.93750,0.51123,0.19137,3.06250,0.87500,1,,
13pt1sp,3.93750,0.51173,0.19224,3.06250,0.87500,1,,
13pt1sp,3.93750,0.53594,0.20810,3.06250,0.87500,0,,
13pt1sp,3.93750,0.53867,0.23163,3.06250,0.87500,0,,
13pt1sp,4.00000,0.54382,0.24003,3.06250,0.87500,0,,
13pt1sp,4.00000,0.54663,0.24066,3.93750,0.06250,1,,
13pt1sp,4.00000,0.54841,0.24022,3.93750,0.06250,1,,
13pt1sp,4.00000,0.54862,0.24002,3.93750,0.06250,1,,
13pt1sp,4.06250,0.54854,0.23823,3.93750,0.12500,1,,
13pt1sp,4.06250,0.54847,0.23530,3.93750,0.12500,1,,
13pt1sp,4.06250,0.54881,0.23466,3.93750,0.12500,1,,
13pt1sp,4.12500,0.54767,0.23345,3.93750,0.18750,1,,
13pt1sp,4.12500,0.54673,0.23234,3.93750,0.18750,1,,
13pt1sp,4.12500,0.54597,0.23136,3.93750,0.18750,1,,
13pt1sp,4.12500,0.54589,0.22844,3.93750,0.18750,1,,
13pt1sp,4.18750,0.54584,0.22522,3.93750,0.25000,1,,
13pt1sp,4.18750,0.54620,0.22272,3.93750,0.25000,1,,
13pt1sp,4.18750,0.54608,0.22081,3.93750,0.25000,1,,
13pt1sp,4.18750,0.54596,0.21970,3.93750,0.25000,1,,
13pt1sp,4.25000,0.54342,0.21679,3.93750,0.31250,1,,
13pt1sp,4.25000,0.54239,0.21619,3.93750,0.31250,1,,
13pt1sp,4.25000,0.54149,0.21595,3.93750,0.31250,1,,
13pt1sp,4.25000,0.54032,0.21560,3.93750,0.31250,1,,
13pt1sp,4.31250,0.53939,0.21396,3.93750,0.37500,1,,
13pt1sp,4.31250,0.53852,0.21227,3.93750,0.37500,1,,
13pt1sp,4.31250,0.53657,0.21038,3.93750,0.37500,1,,
13pt1sp,4.31250,0.53481,0.20902,3.93750,0.37500,1,,
13pt1sp,4.37500,0.53321,0.20794,3.93750,0.43750,1,,
13pt1sp,4.37500,0.51531,0.18948,3.93750,0.43750,0,,
13pt1sp,4.37500,0.51904,0.18094,3.93750,0.43750,0,,
13pt1sp,4.43750,0.52017,0.17662,3.93750,0.43750,0,,
13pt1sp,4.43750,0.51922,0.17960,4.37500,0.06250,1,,
13pt1sp,4.43750,0.51745,0.18454,4.37500,0.06250,1,,
13pt1sp,4.43750,0.51630,0.18926,4.37500,0.06250,1,,
13pt1sp,4.50000,0.51894,0.19222,4.37500,0.12500,1,,
13pt1sp,4.50000,0.51996,0.19475,4.37500,0.12500,1,,
13pt1sp,4.50000,0.52080,0.19626,4.37500,0.12500,1,,
13pt1sp,4.50000,0.51993,0.19820,4.37500,0.12500,1,,
13pt1sp,4.56250,0.51923,0.19937,4.37500,0.18750,1,,
13pt1sp,4.56250,0.51863,0.20069,4.37500,0.18750,1,,
13pt1sp,4.56250,0.51717,0.20188,4.37500,0.18750,1,,
13pt1sp,4.56250,0.51682,0.20566,4.37500,0.18750,1,,
13pt1sp,4.62500,0.51652,0.20950,4.37500,0.25000,1,,
13pt1sp,4.62500,0.51715,0.21346,4.37500,0.25000,1,,
13pt1sp,4.62500,0.51666,0.21558,4.37500,0.25000,1,,
13pt1sp,4.62500,0.51622,0.21647,4.37500,0.25000,1,,
13pt1sp,4.68750,0.51548,0.21629,4.37500,0.31250,1,,
13pt1sp,4.68750,0.51429,0.21485,4.37500,0.31250,1,,
13pt1sp,4.68750,0.51321,0.21336,4.37500,0.31250,1,,
13pt1sp,4.75000,0.51344,0.21173,4.37500,0.37500,1,,
13pt1sp,4.75000,0.51346,0.21107,4.37500,0.37500,1,,
13pt1sp,4.75000,0.51346,0.21029,4.37500,0.37500,1,,
13pt1sp,4.75000,0.51358,0.20897,4.37500,0.37500,1,,
13pt1sp,4.81250,0.51332,0.20765,4.37500,0.43750,1,,
13pt1sp,4.81250,0.51308,0.20659,4.37500,0.43750,1,,
