MEDIA_NAME,TIME(2020/06/25 09:38:24.887),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI,
start screen,0.00000,0.41216,0.21221,0.00000,0.00000,1,,
start screen,0.00000,0.40906,0.21033,0.00000,0.00000,1,,
start screen,0.06250,0.41018,0.20531,0.00000,0.06250,1,,
start screen,0.06250,0.41148,0.20480,0.00000,0.06250,1,,
start screen,0.06250,0.41250,0.20622,0.00000,0.06250,1,,
start screen,0.06250,0.41294,0.20920,0.00000,0.06250,1,,
start screen,0.12500,0.41325,0.21079,0.00000,0.12500,1,,
start screen,0.12500,0.41410,0.21210,0.00000,0.12500,1,,
start screen,0.12500,0.41365,0.20906,0.00000,0.12500,1,,
start screen,0.18750,0.41313,0.20564,0.00000,0.18750,1,,
start screen,0.18750,0.41371,0.21815,0.00000,0.18750,1,,
start screen,0.18750,0.41588,0.23192,0.00000,0.18750,1,,
start screen,0.18750,0.42322,0.27441,0.00000,0.18750,0,,
start screen,0.25000,0.44398,0.39472,0.00000,0.18750,0,,
start screen,0.25000,0.43985,0.42919,0.00000,0.18750,0,,
start screen,0.25000,0.44193,0.50071,0.00000,0.18750,0,,
start screen,0.25000,0.44619,0.51073,0.00000,0.18750,0,,
start screen,0.31250,0.43967,0.50938,0.00000,0.18750,0,,
start screen,0.31250,0.43606,0.50638,0.25000,0.06250,1,,
start screen,0.31250,0.43733,0.49566,0.25000,0.06250,1,,
start screen,0.31250,0.44066,0.49087,0.25000,0.06250,1,,
start screen,0.37500,0.44290,0.48654,0.25000,0.12500,1,,
start screen,0.37500,0.44009,0.48715,0.25000,0.12500,1,,
start screen,0.37500,0.44065,0.48425,0.25000,0.12500,1,,
start screen,0.37500,0.44094,0.48031,0.25000,0.12500,1,,
start screen,0.43750,0.43848,0.47888,0.25000,0.18750,1,,
start screen,0.43750,0.43929,0.47818,0.25000,0.18750,1,,
start screen,0.43750,0.43999,0.47770,0.25000,0.18750,1,,
