MEDIA_NAME,TIME(2020/06/18 17:10:41.696),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI,
start screen,0.00000,0.51591,0.44751,0.00000,0.00000,1,,
start screen,0.01660,0.51456,0.44398,0.00000,0.01660,1,,
start screen,0.03223,0.51405,0.44070,0.00000,0.03222,1,,
start screen,0.04883,0.51362,0.43793,0.00000,0.04883,1,,
start screen,0.06543,0.51385,0.43783,0.00000,0.06543,1,,
start screen,0.08203,0.51403,0.43901,0.00000,0.08203,1,,
start screen,0.09814,0.51418,0.44003,0.00000,0.09814,1,,
start screen,0.11475,0.51445,0.43959,0.00000,0.11474,1,,
start screen,0.13135,0.51562,0.44233,0.00000,0.13135,1,,
start screen,0.14844,0.51666,0.44478,0.00000,0.14844,1,,
start screen,0.16406,0.51545,0.44295,0.00000,0.16406,1,,
start screen,0.18018,0.51465,0.44272,0.00000,0.18017,1,,
start screen,0.19629,0.51392,0.44252,0.00000,0.19629,1,,
start screen,0.21289,0.51382,0.44243,0.00000,0.21289,1,,
start screen,0.22949,0.51375,0.44206,0.00000,0.22949,1,,
start screen,0.24609,0.51367,0.44172,0.00000,0.24609,1,,
start screen,0.26270,0.51357,0.44124,0.00000,0.26269,1,,
start screen,0.27930,0.51344,0.44214,0.00000,0.27929,1,,
start screen,0.29688,0.51332,0.44299,0.00000,0.29687,1,,
start screen,0.31250,0.50933,0.43575,0.00000,0.31250,1,,
start screen,0.33350,0.48577,0.40096,0.00000,0.31250,0,,
start screen,0.34766,0.41280,0.26888,0.00000,0.31250,0,,
start screen,0.36279,0.38925,0.21123,0.00000,0.31250,0,,
start screen,0.37842,0.35017,0.10349,0.00000,0.31250,0,,
start screen,0.39795,0.35935,0.09062,0.00000,0.31250,0,,
start screen,0.41406,0.35566,0.08684,0.00000,0.31250,0,,
start screen,0.43115,0.35279,0.08203,0.37842,0.05273,1,,
start screen,0.44678,0.35107,0.07914,0.37842,0.06836,1,,
start screen,0.46289,0.35147,0.10318,0.37842,0.08447,1,,
start screen,0.47705,0.35847,0.17726,0.37842,0.09863,1,,
start screen,0.49512,0.36747,0.22908,0.37842,0.11670,1,,
start screen,0.50879,0.37386,0.25718,0.37842,0.13037,1,,
start screen,0.52588,0.37386,0.25718,0.37842,0.14746,1,,
start screen,0.54248,0.37386,0.25718,0.37842,0.16406,1,,
start screen,0.55957,0.37386,0.25718,0.37842,0.18115,1,,
start screen,0.57617,0.37682,0.27639,0.37842,0.18115,0,,
start screen,0.59229,0.37682,0.27639,0.37842,0.18115,0,,
start screen,0.60938,0.37682,0.27639,0.37842,0.18115,0,,
start screen,0.62451,0.00000,0.00000,0.37842,0.18115,0,,
start screen,0.64258,0.00000,0.00000,0.37842,0.18115,0,,
start screen,0.65918,0.18494,0.05822,0.37842,0.18115,0,,
start screen,0.67627,0.36916,0.09107,0.37842,0.18115,0,,
start screen,0.69141,0.36879,0.07838,0.37842,0.18115,0,,
start screen,0.70703,0.37102,0.08848,0.37842,0.18115,0,,
start screen,0.72363,0.37314,0.10054,0.67627,0.04736,1,,
start screen,0.73975,0.37441,0.10777,0.67627,0.06348,1,,
start screen,0.75586,0.37503,0.10078,0.67627,0.07959,1,,
start screen,0.77295,0.37429,0.09760,0.67627,0.09668,1,,
start screen,0.78955,0.37374,0.09521,0.67627,0.11328,1,,
start screen,0.80566,0.37328,0.09535,0.67627,0.12939,1,,
start screen,0.82178,0.37142,0.09941,0.67627,0.14551,1,,
start screen,0.83838,0.36989,0.10273,0.67627,0.16211,1,,
start screen,0.85449,0.36989,0.10273,0.67627,0.17822,1,,
start screen,0.87109,0.36989,0.10273,0.67627,0.19482,1,,
start screen,0.88770,0.36989,0.10273,0.67627,0.21143,1,,
start screen,0.90381,0.36996,0.10389,0.67627,0.21143,0,,
start screen,0.91992,0.36996,0.10389,0.67627,0.21143,0,,
start screen,0.93701,0.36996,0.10389,0.67627,0.21143,0,,
start screen,0.95313,0.00000,0.00000,0.67627,0.21143,0,,
start screen,0.97021,0.00000,0.00000,0.67627,0.21143,0,,
start screen,0.98730,0.00000,0.00000,0.67627,0.21143,0,,
start screen,1.00439,0.00000,0.00000,0.67627,0.21143,0,,
start screen,1.02002,0.00000,0.00000,0.67627,0.21143,0,,
start screen,1.03516,0.00000,0.00000,0.67627,0.21143,0,,
start screen,1.05078,0.00000,0.00000,0.67627,0.21143,0,,
start screen,1.06787,0.00000,0.00000,0.67627,0.21143,0,,
start screen,1.08398,0.00000,0.00000,0.67627,0.21143,0,,
start screen,1.10059,0.38291,0.13494,0.67627,0.21143,0,,
start screen,1.11865,0.38806,0.12218,0.67627,0.21143,0,,
start screen,1.13525,0.38977,0.11793,0.67627,0.21143,0,,
start screen,1.15186,0.39450,0.11737,1.10059,0.05127,1,,
start screen,1.16650,0.39391,0.11141,1.10059,0.06592,1,,
start screen,1.18262,0.39353,0.10744,1.10059,0.08203,1,,
start screen,1.19873,0.39289,0.11022,1.10059,0.09814,1,,
start screen,1.21484,0.39113,0.11237,1.10059,0.11426,1,,
start screen,1.23193,0.38976,0.11404,1.10059,0.13135,1,,
start screen,1.24805,0.38894,0.11368,1.10059,0.14746,1,,
start screen,1.26514,0.38844,0.11246,1.10059,0.16455,1,,
start screen,1.28174,0.38803,0.11144,1.10059,0.18115,1,,
start screen,1.29834,0.38765,0.11184,1.10059,0.19775,1,,
start screen,1.31445,0.38743,0.11175,1.10059,0.21387,1,,
start screen,1.33203,0.38723,0.11167,1.10059,0.23145,1,,
start screen,1.34766,0.38698,0.11192,1.10059,0.24707,1,,
start screen,1.36377,0.38652,0.11241,1.10059,0.26318,1,,
start screen,1.37988,0.38610,0.11285,1.10059,0.27930,1,,
start screen,1.39648,0.38527,0.11254,1.10059,0.29590,1,,
start screen,1.41309,0.38546,0.11312,1.10059,0.31250,1,,
start screen,1.43018,0.38564,0.11365,1.10059,0.32959,1,,
start screen,1.44678,0.39087,0.11396,1.10059,0.34619,1,,
start screen,1.46338,0.39590,0.11412,1.10059,0.36279,1,,
start screen,1.48145,0.40052,0.11428,1.10059,0.38086,1,,
start screen,1.49805,0.40601,0.11493,1.10059,0.39746,1,,
start screen,1.51465,0.43716,0.11967,1.10059,0.39746,0,,
start screen,1.52930,0.47847,0.12344,1.10059,0.39746,0,,
13pt2sp,0.00000,0.48864,0.12731,0.00000,0.00000,0,,
13pt2sp,0.01514,0.49119,0.13345,0.00000,0.01514,1,,
13pt2sp,0.03174,0.49271,0.13714,0.00000,0.03174,1,,
13pt2sp,0.06641,0.50103,0.19128,0.00000,0.06641,1,,
13pt2sp,0.08105,0.50103,0.19128,0.00000,0.08106,1,,
13pt2sp,0.09766,0.50103,0.19128,0.00000,0.09766,1,,
13pt2sp,0.11426,0.51380,0.20560,0.00000,0.09766,0,,
13pt2sp,0.13184,0.51380,0.20560,0.00000,0.09766,0,,
13pt2sp,0.14648,0.51380,0.20560,0.00000,0.09766,0,,
13pt2sp,0.16357,0.00000,0.00000,0.00000,0.09766,0,,
13pt2sp,0.17969,0.00000,0.00000,0.00000,0.09766,0,,
13pt2sp,0.19629,0.00000,0.00000,0.00000,0.09766,0,,
13pt2sp,0.21338,0.00000,0.00000,0.00000,0.09766,0,,
13pt2sp,0.23047,0.00000,0.00000,0.00000,0.09766,0,,
13pt2sp,0.24512,0.00000,0.00000,0.00000,0.09766,0,,
13pt2sp,0.26221,0.00000,0.00000,0.00000,0.09766,0,,
13pt2sp,0.27832,0.00000,0.00000,0.00000,0.09766,0,,
13pt2sp,0.29492,0.22575,0.15755,0.00000,0.09766,0,,
13pt2sp,0.31445,0.45524,0.32399,0.00000,0.09766,0,,
13pt2sp,0.33252,0.45711,0.32844,0.00000,0.09766,0,,
13pt2sp,0.34863,0.44578,0.28251,0.00000,0.09766,0,,
13pt2sp,0.36279,0.43809,0.26019,0.31445,0.04834,1,gap1,
13pt2sp,0.37695,0.43347,0.24680,0.31445,0.06250,1,gap1,
13pt2sp,0.39307,0.43045,0.23819,0.31445,0.07861,1,row1-gap1,
13pt2sp,0.40967,0.42833,0.23180,0.31445,0.09521,1,row1,
13pt2sp,0.42578,0.42674,0.22701,0.31445,0.11133,1,gap0,
13pt2sp,0.44287,0.42407,0.22486,0.31445,0.12842,1,gap0,
13pt2sp,0.45996,0.42190,0.22306,0.31445,0.14551,1,gap0,
13pt2sp,0.47510,0.42012,0.22160,0.31445,0.16064,1,gap0,
13pt2sp,0.49170,0.42051,0.21723,0.31445,0.17725,1,gap0,
13pt2sp,0.50830,0.41584,0.21470,0.31445,0.19385,1,gap0,
13pt2sp,0.52490,0.41184,0.21252,0.31445,0.21045,1,gap0,
13pt2sp,0.54248,0.40543,0.20747,0.31445,0.22803,1,gap0,
13pt2sp,0.55811,0.39973,0.20533,0.31445,0.24365,1,gap0,
13pt2sp,0.57471,0.39471,0.20345,0.31445,0.26025,1,gap0,
13pt2sp,0.59326,0.36875,0.18332,0.31445,0.26025,0,,
13pt2sp,0.60938,0.32169,0.17281,0.31445,0.26025,0,,
13pt2sp,0.62695,0.30600,0.16931,0.31445,0.26025,0,,
13pt2sp,0.64160,0.30508,0.17106,0.59326,0.04834,1,,
13pt2sp,0.65771,0.30647,0.17274,0.59326,0.06445,1,,
13pt2sp,0.67432,0.30739,0.17387,0.59326,0.08105,1,,
13pt2sp,0.68994,0.30890,0.17276,0.59326,0.09668,1,,
13pt2sp,0.70459,0.30559,0.16803,0.59326,0.11133,1,,
13pt2sp,0.72119,0.30302,0.16435,0.59326,0.12793,1,,
13pt2sp,0.73779,0.30090,0.16156,0.59326,0.14453,1,,
13pt2sp,0.75439,0.29910,0.15982,0.59326,0.16113,1,,
13pt2sp,0.77100,0.29765,0.15883,0.59326,0.17773,1,,
13pt2sp,0.78809,0.29695,0.16046,0.59326,0.19482,1,,
13pt2sp,0.80566,0.29654,0.16336,0.59326,0.21240,1,,
13pt2sp,0.82178,0.29628,0.16619,0.59326,0.22852,1,,
13pt2sp,0.83936,0.29408,0.16949,0.59326,0.24609,1,,
13pt2sp,0.85645,0.29241,0.17180,0.59326,0.26318,1,,
13pt2sp,0.87207,0.29080,0.17331,0.59326,0.27881,1,,
13pt2sp,0.89063,0.28991,0.17495,0.59326,0.29736,1,,
13pt2sp,0.90820,0.28878,0.17625,0.59326,0.31494,1,,
13pt2sp,0.91895,0.28771,0.17714,0.59326,0.32568,1,,
13pt2sp,0.93457,0.28664,0.17564,0.59326,0.34131,1,,
13pt2sp,0.96826,0.28588,0.17058,0.59326,0.37500,1,,
13pt2sp,0.98486,0.28536,0.16795,0.59326,0.39160,1,,
13pt2sp,1.00195,0.28619,0.16583,0.59326,0.40869,1,,
13pt2sp,1.01758,0.28703,0.16433,0.59326,0.42432,1,,
13pt2sp,1.03369,0.28808,0.16376,0.59326,0.44043,1,,
13pt2sp,1.04980,0.28926,0.16348,0.59326,0.45654,1,,
13pt2sp,1.06689,0.29037,0.16322,0.59326,0.47363,1,,
13pt2sp,1.08350,0.29158,0.16403,0.59326,0.49023,1,,
13pt2sp,1.10059,0.29230,0.16440,0.59326,0.50732,1,,
13pt2sp,1.11719,0.29297,0.16475,0.59326,0.52393,1,,
13pt2sp,1.13232,0.29360,0.16477,0.59326,0.53906,1,,
13pt2sp,1.14893,0.29396,0.16432,0.59326,0.55566,1,,
13pt2sp,1.16553,0.29431,0.16390,0.59326,0.57227,1,,
13pt2sp,1.18164,0.29456,0.16318,0.59326,0.58838,1,,
13pt2sp,1.19873,0.29466,0.16248,0.59326,0.60547,1,,
13pt2sp,1.21582,0.29475,0.16182,0.59326,0.62256,1,,
13pt2sp,1.23145,0.29502,0.16175,0.59326,0.63818,1,,
13pt2sp,1.24756,0.29583,0.16129,0.59326,0.65430,1,,
13pt2sp,1.26416,0.29661,0.16085,0.59326,0.67090,1,,
13pt2sp,1.28027,0.29725,0.16146,0.59326,0.68701,1,,
13pt2sp,1.29688,0.29785,0.16103,0.59326,0.70361,1,,
13pt2sp,1.31396,0.29842,0.16062,0.59326,0.72070,1,,
13pt2sp,1.33057,0.29930,0.16027,0.59326,0.73730,1,,
13pt2sp,1.34619,0.30015,0.15994,0.59326,0.75293,1,,
13pt2sp,1.36230,0.30101,0.15996,0.59326,0.76904,1,,
13pt2sp,1.37891,0.32424,0.15122,0.59326,0.76904,0,,
13pt2sp,1.39551,0.33654,0.17516,0.59326,0.76904,0,,
13pt2sp,1.41211,0.34104,0.18474,0.59326,0.76904,0,,
13pt2sp,1.42920,0.34486,0.20572,1.37891,0.05029,1,gap0,
13pt2sp,1.44385,0.34116,0.20466,1.37891,0.06494,1,gap0,
13pt2sp,1.46094,0.33809,0.20060,1.37891,0.08203,1,gap0,
13pt2sp,1.47754,0.33934,0.19487,1.37891,0.09863,1,,
13pt2sp,1.49414,0.33702,0.18956,1.37891,0.11523,1,,
13pt2sp,1.51074,0.33522,0.18542,1.37891,0.13184,1,,
13pt2sp,1.52588,0.33317,0.18066,1.37891,0.14697,1,,
13pt2sp,1.54248,0.33178,0.17907,1.37891,0.16357,1,,
13pt2sp,1.55908,0.33062,0.17774,1.37891,0.18018,1,,
13pt2sp,1.57617,0.32929,0.17600,1.37891,0.19727,1,,
13pt2sp,1.59229,0.32799,0.17634,1.37891,0.21338,1,,
13pt2sp,1.60889,0.32686,0.17664,1.37891,0.22998,1,,
13pt2sp,1.62549,0.32494,0.17515,1.37891,0.24658,1,,
13pt2sp,1.64209,0.32346,0.17317,1.37891,0.26318,1,,
13pt2sp,1.66113,0.32215,0.17142,1.37891,0.28223,1,,
13pt2sp,1.67383,0.32198,0.17208,1.37891,0.29492,1,,
13pt2sp,1.69092,0.32143,0.17237,1.37891,0.31201,1,,
13pt2sp,1.70703,0.32115,0.17397,1.37891,0.32813,1,,
13pt2sp,1.72363,0.32078,0.17652,1.37891,0.34473,1,,
13pt2sp,1.74365,0.32080,0.18109,1.37891,0.36475,1,,
13pt2sp,1.75879,0.32100,0.18605,1.37891,0.37988,1,,
13pt2sp,1.77686,0.32216,0.18965,1.37891,0.39795,1,,
13pt2sp,1.78906,0.32284,0.19133,1.37891,0.41016,1,,
13pt2sp,1.80566,0.32321,0.19147,1.37891,0.42676,1,,
13pt2sp,1.82227,0.32265,0.19072,1.37891,0.44336,1,,
13pt2sp,1.83838,0.32174,0.19012,1.37891,0.45947,1,,
13pt2sp,1.85547,0.31885,0.21590,1.37891,0.45947,0,,
13pt2sp,1.87158,0.30606,0.19180,1.37891,0.45947,0,,
13pt2sp,1.88770,0.30873,0.19459,1.37891,0.45947,0,,
13pt2sp,1.90479,0.31006,0.19599,1.85547,0.04932,1,,
13pt2sp,1.92090,0.31132,0.19688,1.85547,0.06543,1,,
13pt2sp,1.93750,0.31320,0.19306,1.85547,0.08203,1,,
13pt2sp,1.95508,0.31454,0.19033,1.85547,0.09961,1,,
13pt2sp,1.97021,0.31441,0.18186,1.85547,0.11475,1,,
13pt2sp,1.98682,0.31486,0.17865,1.85547,0.13135,1,,
13pt2sp,2.00342,0.31522,0.17607,1.85547,0.14795,1,,
13pt2sp,2.01953,0.31616,0.17288,1.85547,0.16406,1,,
13pt2sp,2.03613,0.31584,0.16747,1.85547,0.18066,1,,
13pt2sp,2.05273,0.31557,0.16289,1.85547,0.19727,1,,
13pt2sp,2.06982,0.31960,0.16365,1.85547,0.21436,1,,
13pt2sp,2.08643,0.32245,0.16293,1.85547,0.23096,1,,
13pt2sp,2.10352,0.32497,0.16263,1.85547,0.24805,1,,
13pt2sp,2.11768,0.32665,0.16394,1.85547,0.26221,1,,
13pt2sp,2.13477,0.32758,0.16643,1.85547,0.27930,1,,
13pt2sp,2.15088,0.32846,0.16892,1.85547,0.29541,1,,
13pt2sp,2.16748,0.32924,0.16928,1.85547,0.31201,1,,
13pt2sp,2.18408,0.33022,0.16979,1.85547,0.32861,1,,
13pt2sp,2.20117,0.33104,0.16980,1.85547,0.34570,1,,
13pt2sp,2.21631,0.33167,0.16819,1.85547,0.36084,1,,
13pt2sp,2.23340,0.33242,0.16704,1.85547,0.37793,1,,
13pt2sp,2.24951,0.33310,0.16599,1.85547,0.39404,1,,
13pt2sp,2.26611,0.33341,0.16367,1.85547,0.41064,1,,
13pt2sp,2.28320,0.33397,0.16150,1.85547,0.42773,1,,
13pt2sp,2.30029,0.33450,0.15949,1.85547,0.44482,1,,
13pt2sp,2.31641,0.33494,0.15701,1.85547,0.46094,1,,
13pt2sp,2.33252,0.33541,0.15487,1.85547,0.47705,1,,
13pt2sp,2.34814,0.34757,0.12745,1.85547,0.47705,0,,
13pt2sp,2.36475,0.34728,0.12638,1.85547,0.47705,0,,
13pt2sp,2.38135,0.34327,0.11339,1.85547,0.47705,0,,
13pt2sp,2.39795,0.34126,0.10689,2.34814,0.04980,1,,
