MEDIA_NAME,TIME(2020/06/25 11:17:45.292),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI,
start screen,0.00000,0.27927,0.05896,0.00000,0.00000,1,,
start screen,0.06250,0.27883,0.05624,0.00000,0.06250,1,,
start screen,0.06250,0.27815,0.05291,0.00000,0.06250,1,,
start screen,0.06250,0.27556,0.05079,0.00000,0.06250,1,,
start screen,0.06250,0.27426,0.04940,0.00000,0.06250,1,,
start screen,0.12500,0.27340,0.04906,0.00000,0.12500,1,,
start screen,0.12500,0.27267,0.05172,0.00000,0.12500,1,,
start screen,0.12500,0.27329,0.05406,0.00000,0.12500,1,,
start screen,0.12500,0.27403,0.05682,0.00000,0.12500,1,,
start screen,0.18750,0.27846,0.05843,0.00000,0.18750,1,,
start screen,0.18750,0.28797,0.06470,0.00000,0.18750,1,,
start screen,0.18750,0.29658,0.07082,0.00000,0.18750,1,,
start screen,0.18750,0.30546,0.07922,0.00000,0.18750,1,,
start screen,0.25000,0.34321,0.11253,0.00000,0.18750,0,,
start screen,0.25000,0.41774,0.18320,0.00000,0.18750,0,,
start screen,0.25000,0.43811,0.20331,0.00000,0.18750,0,,
start screen,0.31250,0.48539,0.25039,0.00000,0.18750,0,,
start screen,0.31250,0.48524,0.25240,0.00000,0.18750,0,,
start screen,0.31250,0.48525,0.26327,0.00000,0.18750,0,,
start screen,0.31250,0.48476,0.26686,0.31250,0.00000,1,,
start screen,0.37500,0.48442,0.26809,0.31250,0.06250,1,,
start screen,0.37500,0.48411,0.26831,0.31250,0.06250,1,,
start screen,0.37500,0.48400,0.26622,0.31250,0.06250,1,,
start screen,0.37500,0.48393,0.26516,0.31250,0.06250,1,,
start screen,0.43750,0.48260,0.26495,0.31250,0.12500,1,,
start screen,0.43750,0.48129,0.26827,0.31250,0.12500,1,,
start screen,0.43750,0.48028,0.27140,0.31250,0.12500,1,,
start screen,0.43750,0.47865,0.27319,0.31250,0.12500,1,,
start screen,0.50000,0.47372,0.25549,0.31250,0.18750,1,,
start screen,0.50000,0.47218,0.25930,0.31250,0.18750,1,,
start screen,0.50000,0.47218,0.25930,0.31250,0.18750,1,,
start screen,0.50000,0.47218,0.25930,0.31250,0.18750,1,,
start screen,0.56250,0.47218,0.25930,0.31250,0.25000,1,,
start screen,0.56250,0.47000,0.26045,0.31250,0.25000,0,,
start screen,0.56250,0.47000,0.26045,0.31250,0.25000,0,,
start screen,0.62500,0.47000,0.26045,0.31250,0.25000,0,,
start screen,0.62500,0.00000,0.00000,0.31250,0.25000,0,,
start screen,0.62500,0.00000,0.00000,0.31250,0.25000,0,,
start screen,0.62500,0.00000,0.00000,0.31250,0.25000,0,,
start screen,0.68750,0.00000,0.00000,0.31250,0.25000,0,,
start screen,0.68750,0.00000,0.00000,0.31250,0.25000,0,,
start screen,0.68750,0.00000,0.00000,0.31250,0.25000,0,,
start screen,0.68750,0.00000,0.00000,0.31250,0.25000,0,,
start screen,0.75000,0.00000,0.00000,0.31250,0.25000,0,,
start screen,0.75000,0.19041,-0.10133,0.31250,0.25000,0,,
start screen,0.75000,0.39054,0.07720,0.31250,0.25000,0,,
start screen,0.75000,0.40454,0.23015,0.31250,0.25000,0,,
start screen,0.81250,0.40973,0.28387,0.31250,0.25000,0,,
