MEDIA_NAME,TIME(2020/06/18 17:10:41.696),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV,AOI
start screen,0.3125,0.50933,0.43575,0,0.3125,1,
start screen,0.55957,0.37386,0.25718,0.37842,0.18115,1,
start screen,0.8877,0.36989,0.10273,0.67627,0.21143,1,
start screen,1.49805,0.40601,0.11493,1.10059,0.39746,1,
13pt2sp,0.09766,0.50103,0.19128,0,0.09766,1,
13pt2sp,0.57471,0.39471,0.20345,0.31445,0.26025,1,gap0
13pt2sp,1.3623,0.30101,0.15996,0.59326,0.76904,1,
13pt2sp,1.83838,0.32174,0.19012,1.37891,0.45947,1,
13pt2sp,2.33252,0.33541,0.15487,1.85547,0.47705,1,
13pt2sp,2.80811,0.3672,0.12485,2.34814,0.45996,1,
13pt2sp,3.35059,0.41483,0.1774,2.82422,0.52637,1,
13pt2sp,3.81152,0.46871,0.16264,3.3667,0.44482,1,
13pt2sp,4.71387,0.52394,0.17608,3.82715,0.88672,1,
13pt2sp,5.48877,0.54209,0.17893,4.72998,0.75879,1,
13pt2sp,5.99561,0.58226,0.17372,5.50244,0.49316,1,
13pt2sp,6.68506,0.46712,0.18538,6.25977,0.42529,1,
13pt2sp,7.52344,0.30666,0.19013,6.75098,0.77246,1,
13pt2sp,8.13184,0.32849,0.19248,7.53955,0.59229,1,
13pt2sp,8.8877,0.38925,0.19516,8.14697,0.74072,1,
13pt2sp,9.51123,0.44793,0.19503,8.90283,0.6084,1,
13pt2sp,10.80957,0.49862,0.2061,9.52783,1.28174,1,gap0
13pt2sp,11.20508,0.51425,0.23892,10.82715,0.37793,1,row1-gap1
13pt2sp,11.82764,0.52542,0.21106,11.22021,0.60742,1,gap0
13pt2sp,12.37012,0.30009,0.24435,11.89404,0.47607,1,gap1
13pt2sp,13.02686,0.35637,0.23199,12.38672,0.64014,1,row1
13pt2sp,13.40479,0.41928,0.25201,13.04395,0.36084,1,gap1
13pt2sp,13.94678,0.47268,0.24701,13.4209,0.52588,1,gap1
13pt2sp,14.62061,0.52388,0.23645,13.96338,0.65723,1,row1
13pt2sp,14.99902,0.29656,0.26547,14.68701,0.31201,1,gap1
13pt2sp,15.70508,0.29763,0.28513,15.01611,0.68896,1,gap2
13pt2sp,16.57568,0.37319,0.26153,15.72119,0.85449,1,gap1
13pt2sp,17.34766,0.39294,0.26081,16.5918,0.75586,1,gap1
13pt2sp,18.46484,0.43193,0.29261,17.56348,0.90137,1,gap2
13pt2sp,19.25342,0.48558,0.31359,18.48145,0.77197,1,row3-gap3
13pt2sp,19.79492,0.48596,0.31341,19.27002,0.5249,1,row3-gap3
13pt2sp,20.46924,0.51539,0.32259,19.81152,0.65771,1,gap3
13pt2sp,20.74854,0.50778,0.29776,20.48633,0.26221,1,gap2
13pt2sp,21.53662,0.30787,0.35806,20.81348,0.72314,1,gap4
13pt2sp,22.22705,0.36486,0.33771,21.55322,0.67383,1,gap3
13pt2sp,22.57275,0.4227,0.36525,22.24414,0.32861,1,gap4
13pt2sp,22.93359,0.45269,0.35235,22.59131,0.34229,1,gap4
13pt2sp,23.47559,0.47256,0.36042,22.9502,0.52539,1,gap4
13pt2sp,23.91846,0.50052,0.35484,23.49219,0.42627,1,gap4
13pt2sp,24.21631,0.51348,0.33058,23.93555,0.28076,1,gap3
13pt2sp,24.65869,0.54591,0.32806,24.23242,0.42627,1,gap3
13pt2sp,25.18457,0.57446,0.35884,24.67529,0.50928,1,gap4
13pt2sp,25.56299,0.30792,0.37537,25.25049,0.3125,1,gap4
13pt2sp,26.32275,0.3413,0.33457,25.72656,0.59619,1,gap3
13pt2sp,27.00781,0.35193,0.33342,26.33447,0.67334,1,gap3
13pt2sp,27.36963,0.42639,0.30789,27.02441,0.34521,1,row3
13pt2sp,27.89502,0.47656,0.31946,27.38672,0.5083,1,gap3
13pt2sp,28.40576,0.29963,0.34293,27.96094,0.44482,1,row4
13pt2sp,29.40967,0.35814,0.33965,28.42139,0.98828,1,gap3
13pt2sp,30.14697,0.43291,0.37188,29.42383,0.72314,1,gap4
13pt2sp,31.00098,0.50184,0.36959,30.16211,0.83887,1,gap4
13pt2sp,31.70703,0.56419,0.38801,31.01758,0.68945,1,gap5
13pt2sp,32.10547,0.57677,0.40496,31.72314,0.38232,1,gap5
13pt2sp,32.45166,0.29154,0.40898,32.1665,0.28516,1,gap5
13pt2sp,32.88916,0.2847,0.43149,32.46338,0.42578,1,gap6
13pt2sp,33.26758,0.33693,0.4198,32.90527,0.3623,1,row6
13pt2sp,33.84326,0.37642,0.42733,33.28369,0.55957,1,gap6
13pt2sp,34.63184,0.41447,0.37893,33.86035,0.77148,1,row5
13pt2sp,35.43604,0.47902,0.41258,34.89355,0.54248,1,gap5
13pt2sp,36.17578,0.51247,0.42729,35.45313,0.72266,1,gap6
13pt2sp,36.86426,0.56356,0.40618,36.19141,0.67285,1,gap5
13pt2sp,37.47363,0.61109,0.4254,36.88135,0.59229,1,gap6
13pt2sp,38.27881,0.641,0.43629,37.49121,0.7876,1,gap6
13pt2sp,38.50928,0.52617,0.436,38.29785,0.21143,1,gap6
13pt2sp,39.14893,0.29087,0.43426,38.57422,0.57471,1,gap6
13pt2sp,39.49512,0.33754,0.4707,39.16602,0.3291,1,gap7
13pt2sp,40.15137,0.34322,0.44812,39.51025,0.64111,1,gap6
13pt2sp,40.66016,0.35055,0.45544,40.16846,0.4917,1,row7
13pt2sp,41.21826,0.39584,0.43605,40.67725,0.54102,1,gap6
13pt2sp,41.9082,0.41656,0.44494,41.23486,0.67334,1,gap6
13pt2sp,42.40283,0.41065,0.43349,41.92529,0.47754,1,gap6
13pt2sp,42.91113,0.45919,0.46866,42.41797,0.49316,1,gap7
13pt2sp,43.38818,0.45988,0.46046,42.92725,0.46094,1,row7-gap7
13pt2sp,43.79883,0.42762,0.44928,43.4043,0.39453,1,gap6
13pt2sp,44.37402,0.50332,0.47252,43.81543,0.55859,1,gap7
13pt2sp,44.77002,0.5369,0.45548,44.39014,0.37988,1,row7
13pt2sp,45.0957,0.52995,0.43736,44.78467,0.31104,1,gap6
13pt2sp,45.63867,0.38071,0.44084,45.16211,0.47656,1,gap6
13pt2sp,45.9502,0.46948,0.43965,45.65576,0.29443,1,gap6
13pt2sp,46.18115,0.39073,0.44146,45.96631,0.21484,1,gap6
13pt2sp,46.60742,0.27936,0.48113,46.19824,0.40918,1,
13pt2sp,46.91895,0.32365,0.52105,46.62402,0.29492,1,gap8
13pt2sp,47.39893,0.33299,0.49329,46.93604,0.46289,1,row8
